id,category,year,question,option_a,option_b,option_c,option_d,correct_answer,explanation,reference,difficulty
12,上水道及び工業用水道,2014,水道事業の経営に関する記述として、誤っているものをa～dのなかから選びなさい。,水道事業は、公営企業として経営されることが一般的である。,水道料金は、適正な原価に基づき設定することが基本である。,水道事業の経営には、計画的な設備投資が重要である。,水道事業は、必ず黒字経営でなければならない。,d,水道事業は公共性を重視し、必ずしも黒字経営が求められるものではない。,水道法,標準
13,上水道及び工業用水道,2014,膜ろ過技術に関する記述として、誤っているものをa～dのなかから選びなさい。,膜ろ過は、膜の孔径により分離対象物質が決まる。,精密ろ過膜（MF）は、細菌や濁度成分の除去に用いられる。,逆浸透膜（RO）は、イオンや低分子有機物の除去に用いられる。,膜ろ過では、膜の洗浄・交換は不要である。,d,膜ろ過では定期的な膜の洗浄・交換が必要である。,膜ろ過技術指針,標準
14,上水道及び工業用水道,2014,オゾン処理に関する記述として、誤っているものをa～dのなかから選びなさい。,オゾンは強力な酸化剤であり、細菌やウイルスの不活化効果がある。,オゾン処理により、色度やにおいの除去効果が期待できる。,オゾンは水中で速やかに分解され、残留性がない。,オゾン処理では、有害な副生成物は一切生成されない。,d,オゾン処理でも条件によっては臭素酸イオン等の副生成物が生成される可能性がある。,高度浄水処理指針,標準
15,上水道及び工業用水道,2014,活性炭処理に関する記述として、誤っているものをa～dのなかから選びなさい。,活性炭は多孔質構造により、吸着能力を発揮する。,粉末活性炭は、水中に直接注入して使用される。,粒状活性炭は、吸着塔に充填して使用される。,活性炭は一度使用すると再生できない。,d,活性炭は加熱等により再生して繰り返し使用できる。,活性炭利用技術,標準
16,上水道及び工業用水道,2014,塩素消毒に関する記述として、誤っているものをa～dのなかから選びなさい。,塩素は細菌やウイルスに対して殺菌効果を有する。,遊離残留塩素濃度は、配水系統末端で0.1mg/L以上保持する。,塩素注入量は、塩素要求量と残留塩素量の和となる。,塩素消毒では、トリハロメタン等の副生成物は生成されない。,d,塩素消毒では有機物と反応してトリハロメタン等の副生成物が生成される可能性がある。,水道施設設計指針,標準
17,上水道及び工業用水道,2014,水道施設の耐震設計に関する記述として、誤っているものをa～dのなかから選びなさい。,水道施設は、地震時においても機能を維持できるよう耐震性を確保する。,管路施設には、地盤の液状化対策も重要である。,重要な施設には、より高い耐震性能を要求する。,すべての水道施設に同一の耐震性能を要求する。,d,水道施設の重要度に応じて異なる耐震性能を設定する。,水道施設耐震工法指針,標準
18,上水道及び工業用水道,2014,工業用水道の特徴に関する記述として、誤っているものをa～dのなかから選びなさい。,工業用水道は、工場等への工業用水の供給を目的とする。,工業用水の水質基準は、上水道と同一である。,工業用水道では、用途に応じた水質の水を供給する。,工業用水道事業は、地方公共団体等により運営される。,b,工業用水の水質基準は用途に応じて設定され、上水道とは異なる。,工業用水道事業法,標準
19,上水道及び工業用水道,2014,水道水の水質管理に関する記述として、誤っているものをa～dのなかから選びなさい。,水質検査は、水道法に基づき定期的に実施する。,原水、浄水過程、配水過程の各段階で水質管理を行う。,水質異常時には、速やかに原因究明と対策を講じる。,水質検査は、すべて水道事業者が自ら実施しなければならない。,d,水質検査は登録検査機関に委託することも可能である。,水道法,標準
20,上水道及び工業用水道,2014,給水装置に関する記述として、誤っているものをa～dのなかから選びなさい。,給水装置は、配水管から分岐して設置される給水管及び給水用具をいう。,給水装置の設置は、水道事業者の指定を受けた者が行う。,給水装置には、逆流防止対策を講じる必要がある。,給水装置の材料や構造に関する基準はない。,d,給水装置の材料や構造については給水装置の構造及び材質の基準に関する省令で定められている。,水道法,標準
1,建設環境,2014,我が国における騒音関連の環境基準に関する記述として、誤っているものをa～dのなかから選びなさい。,騒音に係る環境基準は、地域の類型及び時間の区分ごとに設定されている。,騒音に係る環境基準達成状況の評価は、個別の住居等が影響を受ける騒音レベルによることを基本とされている。,新幹線鉄道騒音に係る環境基準は、午前6時から午後12時までの間について、地域の類型ごとに環境基準が定められている。,航空機騒音に係る環境基準は、地域の類型及び時間の区分ごとに基準値が設定されている。,c,新幹線鉄道騒音の環境基準は午前7時から午後10時までの時間帯が対象。,環境基本法,標準
2,建設環境,2014,平成25年5月に見直しが行われたヒートアイランド対策大綱におけるヒートアイランド対策として、誤っているものをa～dのなかから選びなさい。,地表面被覆の改善,バリアフリー化の推進,ライフスタイルの改善,人工排熱の低減,b,バリアフリー化はヒートアイランド対策ではない。,ヒートアイランド対策大綱,標準
3,建設環境,2014,環境マネジメントシステム(EMS)のPDCAサイクルの記述として、誤っているものをa～dのなかから選びなさい。,Pは、方針・計画(Plan),Dは、実施(Do),Cは、制御(Control),Aは、是正・見直し(Act),c,CはCheck（点検・評価）である。,ISO14001,標準
4,建設環境,2014,東京電力福島第一原子力発電所事故に係る区域及び地域指定として、誤っているものをa～dのなかから選びなさい。,警戒区域：東京電力福島第一原子力発電所から20km以内の地域,計画的避難区域：事故発生から1年の期間内に積算線量が20ミリシーベルトに達するおそれがある地域,除染特別地域：国が除染の計画を策定し、除染事業を進める地域,汚染状況重点調査地域：放射線量が1時間当たり20マイクロシーベルト以上の地域,d,汚染状況重点調査地域は0.23マイクロシーベルト/時以上の地域。,放射性物質汚染対処特措法,標準
5,建設環境,2014,環境影響評価法に関する記述として、誤っているものをa～dのなかから選びなさい。,環境影響評価法は、規模が大きく環境影響の程度が著しいものとなるおそれがある事業について環境影響評価の実施を義務付けている。,第一種事業は、必ず環境影響評価を実施しなければならない事業である。,第二種事業は、個別に判定を行い、環境影響評価の実施の要否を決定する事業である。,すべての開発事業について環境影響評価の実施が義務付けられている。,d,環境影響評価は一定規模以上の事業が対象であり、すべての開発事業が対象ではない。,環境影響評価法,標準
6,建設環境,2014,大気汚染防止法に関する記述として、誤っているものをa～dのなかから選びなさい。,大気汚染防止法は、工場及び事業場における事業活動に伴う大気汚染の防止を目的としている。,ばい煙発生施設を設置する者は、都道府県知事への届出が必要である。,排出基準は、大気汚染物質の種類及び施設の種類ごとに定められている。,大気汚染防止法では、自動車排出ガスは規制の対象外である。,d,大気汚染防止法では自動車排出ガスも規制の対象となっている。,大気汚染防止法,標準
7,建設環境,2014,水質汚濁防止法に関する記述として、誤っているものをa～dのなかから選びなさい。,水質汚濁防止法は、工場及び事業場からの水の汚染の防止を目的としている。,特定施設を設置する者は、都道府県知事への届出が必要である。,排水基準は、有害物質と生活環境項目について定められている。,水質汚濁防止法では、地下水汚染は規制の対象外である。,d,水質汚濁防止法では地下水汚染も規制の対象となっている。,水質汚濁防止法,標準
8,建設環境,2014,廃棄物の処理及び清掃に関する法律に関する記述として、誤っているものをa～dのなかから選びなさい。,廃棄物は、一般廃棄物と産業廃棄物に分類される。,産業廃棄物の処理は、排出事業者の責任で行うことが原則である。,廃棄物処理業を行うには、都道府県知事等の許可が必要である。,建設工事から発生する廃棄物は、すべて一般廃棄物として取り扱われる。,d,建設工事から発生する廃棄物の多くは産業廃棄物として取り扱われる。,廃棄物処理法,標準
9,建設環境,2014,土壌汚染対策法に関する記述として、誤っているものをa～dのなかから選びなさい。,土壌汚染対策法は、土壌汚染の状況の把握、汚染の除去等の措置を定めている。,有害物質使用特定施設を廃止する際には、土壌汚染状況調査の実施が義務付けられる場合がある。,汚染土壌の搬出には、都道府県知事への届出が必要である。,土壌汚染が判明した場合、必ず汚染土壌の除去を行わなければならない。,d,土壌汚染対策は除去だけでなく、封じ込めや遮水等の措置も選択できる。,土壌汚染対策法,標準
10,建設環境,2014,騒音規制法に関する記述として、誤っているものをa～dのなかから選びなさい。,騒音規制法は、工場騒音、建設作業騒音、自動車騒音について規制している。,特定施設を設置する者は、市町村長への届出が必要である。,特定建設作業を行う者は、市町村長への届出が必要である。,騒音規制法では、航空機騒音も規制の対象となっている。,d,航空機騒音は騒音規制法ではなく、その他の法令で規制されている。,騒音規制法,標準
11,建設環境,2014,振動規制法に関する記述として、誤っているものをa～dのなかから選びなさい。,振動規制法は、工場振動、建設作業振動、道路交通振動について規制している。,特定施設を設置する者は、市町村長への届出が必要である。,特定建設作業を行う者は、市町村長への届出が必要である。,振動規制法では、新幹線振動も同様に規制している。,d,新幹線振動は振動規制法とは別の枠組みで規制されている。,振動規制法,標準
12,建設環境,2014,地球温暖化対策推進法に関する記述として、誤っているものをa～dのなかから選びなさい。,地球温暖化対策推進法は、温室効果ガスの排出抑制等を目的としている。,一定規模以上の事業者には、温室効果ガス排出量の算定・報告が義務付けられている。,温室効果ガスには、二酸化炭素、メタン、一酸化二窒素等が含まれる。,温室効果ガスの削減目標は、すべての事業者に対して一律に設定されている。,d,温室効果ガスの削減目標は事業者の業種や規模等に応じて設定される。,地球温暖化対策推進法,標準
13,建設環境,2014,生物多様性基本法に関する記述として、誤っているものをa～dのなかから選びなさい。,生物多様性基本法は、生物多様性の保全及び持続可能な利用を目的としている。,生物多様性国家戦略の策定が定められている。,地方公共団体には、生物多様性地域戦略の策定が義務付けられている。,事業者には、生物多様性に配慮した事業活動への努力義務が規定されている。,c,生物多様性地域戦略の策定は努力義務であり、義務ではない。,生物多様性基本法,標準
14,建設環境,2014,自然環境保全法に関する記述として、誤っているものをa～dのなかから選びなさい。,自然環境保全法は、自然環境の保全を目的としている。,原生自然環境保全地域は、人の活動によって影響を受けていない原生状態の自然環境を保全する地域である。,自然環境保全地域は、高い自然的価値を有する自然環境を保全する地域である。,自然環境保全地域では、いかなる行為も禁止されている。,d,自然環境保全地域でも一定の行為は許可等により可能である。,自然環境保全法,標準
15,建設環境,2014,自然公園法に関する記述として、誤っているものをa～dのなかから選びなさい。,自然公園法は、自然公園の保護と利用の増進を目的としている。,国立公園、国定公園、都道府県立自然公園の3つに分類される。,特別保護地区では、学術研究その他の公益上必要な行為を除き、あらゆる行為が禁止されている。,自然公園内での開発行為は、すべて禁止されている。,d,自然公園内でも適切な手続きにより一定の開発行為は可能である。,自然公園法,標準
16,建設環境,2014,森林法に関する記述として、誤っているものをa～dのなかから選びなさい。,森林法は、森林の保続培養と森林生産力の増進を目的としている。,保安林制度により、水源涵養や土砂流出防備等の機能を有する森林を保護している。,林地開発許可制度により、一定規模以上の森林の開発を規制している。,すべての森林は保安林に指定されている。,d,保安林は森林の一部であり、すべての森林が指定されているわけではない。,森林法,標準
17,建設環境,2014,文化財保護法に関する記述として、誤っているものをa～dのなかから選びなさい。,文化財保護法は、文化財の保存及び活用を目的としている。,埋蔵文化財包蔵地における土木工事等には、届出や通知が必要である。,重要文化財の現状変更には、文化庁長官の許可が必要である。,文化財保護法では、無形文化財は保護の対象外である。,d,文化財保護法では無形文化財も保護の対象となっている。,文化財保護法,標準
18,建設環境,2014,環境基本法に関する記述として、誤っているものをa～dのなかから選びなさい。,環境基本法は、環境の保全について基本理念を定めている。,環境基本計画の策定が定められている。,環境基準の設定に関する規定がある。,環境基本法では、事業者の責務について規定していない。,d,環境基本法では事業者の責務についても規定している。,環境基本法,標準
19,建設環境,2014,循環型社会形成推進基本法に関する記述として、誤っているものをa～dのなかから選びなさい。,循環型社会形成推進基本法は、循環型社会の形成を目的としている。,廃棄物等の発生抑制を最優先とする。,循環的利用が困難な場合には、適正処分を行う。,循環型社会では、廃棄物の発生を完全になくすことが目標である。,d,循環型社会では廃棄物の発生抑制が重要だが、完全になくすことは現実的ではない。,循環型社会形成推進基本法,標準
20,建設環境,2014,建設工事における環境保全対策に関する記述として、誤っているものをa～dのなかから選びなさい。,建設工事では、大気汚染、水質汚濁、騒音・振動等の防止対策が重要である。,工事現場からの濁水の処理は、適切に行う必要がある。,建設機械の低騒音・低振動化が推進されている。,環境保全対策は、工事完了後に実施すれば十分である。,d,環境保全対策は工事着手前から工事中を通じて継続的に実施する必要がある。,建設工事公衆災害防止対策要綱,標準
1,農業土木,2014,平成25年現在、日本において認定された世界農業遺産として、誤っているものをa～dのなかから選びなさい。,トキと暮らす郷づくり（新潟県）,能登の里山・里海（石川県）,茶草場農法（静岡県）,白川郷・五箇山の合掌造り集落（岐阜県・富山県）,d,白川郷・五箇山は世界文化遺産であり、世界農業遺産ではない。,世界農業遺産,標準
2,農業土木,2014,ストックマネジメントにおいて、農業水利施設の有する機能として、誤っているものをa～dのなかから選びなさい。,構造機能,水利用機能,生物保全機能,水理機能,c,農業水利施設の基本機能は構造機能、水利用機能、水理機能であり、生物保全機能は付加的機能。,農業水利施設ストックマネジメント,標準
3,農業土木,2014,開水路の流れの説明として、誤っているものをa～dのなかから選びなさい。,等流は、時間的、場所的に一定の流れである。,等流の水深は、場所的に一定である。,不等流は、時間的に変化しないが、場所的に変化する流れである。,不等流の水面追跡計算は、既知の点を始点として常流の場合は下流へ、射流の場合は上流へ向かってそれぞれ計算を進める。,d,常流では上流から下流へ、射流では下流から上流へ計算を進める。,開水路の水理学,標準
4,農業土木,2014,コンクリートダム及びフィルダムの一般的な特徴の説明として、誤っているものをa～dのなかから選びなさい。,コンクリートダムは、原則として岩盤基礎上に建設する。,コンクリートダムは、谷の形による制約を受ける。,フィルダムは、ダム周辺の自然材料を利用できる。,フィルダムは、谷幅が狭いと大型機械の作業効率が低下する。,b,コンクリートダムは谷の形状に比較的柔軟に対応できる。,ダム工学,標準
5,農業土木,2014,農業用用排水施設の維持管理に関する記述として、誤っているものをa～dのなかから選びなさい。,機能診断により施設の状態を把握し、適切な対策を講じる。,予防保全型の維持管理により、施設の長寿命化を図る。,ライフサイクルコストの縮減を図ることが重要である。,すべての施設に対して同一の維持管理手法を適用する。,d,施設の種類や重要度に応じて適切な維持管理手法を選定する。,農業水利施設の維持管理,標準
6,農業土木,2014,農地の基盤整備に関する記述として、誤っているものをa～dのなかから選びなさい。,区画整理により、農作業の効率化を図る。,暗渠排水により、湿田の改良を行う。,客土により、土壌の改良を行う。,基盤整備では、生態系への配慮は不要である。,d,基盤整備では生態系や景観等の環境への配慮が重要である。,土地改良事業計画設計基準,標準
7,農業土木,2014,農業用水の水質に関する記述として、誤っているものをa～dのなかから選びなさい。,農業用水の水質は、作物の生育に影響を与える。,塩分濃度が高い水は、作物に塩害を与える可能性がある。,pH値は、農業用水の重要な水質指標の一つである。,農業用水では、工業用水と同じ水質基準が適用される。,d,農業用水には農業用水基準が設定されており、工業用水とは異なる。,農業用水基準,標準
8,農業土木,2014,土地改良事業の実施に関する記述として、誤っているものをa～dのなかから選びなさい。,土地改良事業は、農業生産性の向上を目的とする。,事業実施には、関係農家の同意が必要である。,事業費の一部は、受益者が負担する。,土地改良事業では、環境影響評価は実施しない。,d,一定規模以上の土地改良事業では環境影響評価を実施する。,土地改良法,標準
9,農業土木,2014,農業用パイプラインの特徴に関する記述として、誤っているものをa～dのなかから選びなさい。,用水の送配水ロスを減少させることができる。,維持管理労力を軽減することができる。,土地利用の自由度を向上させることができる。,建設費は開水路より安価である。,d,パイプラインの建設費は一般的に開水路より高い。,パイプライン,標準
10,農業土木,2014,農村地域の環境保全に関する記述として、誤っているものをa～dのなかから選びなさい。,農村地域は、多様な生物の生息地となっている。,農業活動は、地域の景観形成に重要な役割を果たしている。,農業用水路は、生態系ネットワークとしての機能を有する。,環境保全のためには、すべての伝統的農法を廃止すべきである。,d,伝統的農法の中には環境保全に資するものも多く、その価値を評価・継承することが重要。,農村環境計画,標準
11,農業土木,2014,農地の土壌に関する記述として、誤っているものをa～dのなかから選びなさい。,土壌の三相（固相、液相、気相）のバランスが重要である。,土壌pHは、作物の生育に大きく影響する。,有機物含量は、土壌の肥沃度を示す指標の一つである。,すべての作物は同じ土壌条件で最適に生育する。,d,作物により適する土壌条件は異なる。,土壌学,標準
12,農業土木,2014,農業気象に関する記述として、誤っているものをa～dのなかから選びなさい。,気温は、作物の生育速度に影響を与える。,降水量は、農業用水の需要に影響を与える。,日照時間は、作物の光合成に影響を与える。,農業には気象条件の影響はない。,d,農業は気象条件に大きく依存する産業である。,農業気象学,標準
13,農業土木,2014,農業水利権に関する記述として、誤っているものをa～dのなかから選びなさい。,農業水利権は、慣行水利権と許可水利権に分類される。,水利権の設定には、河川管理者の許可が必要な場合がある。,水利権は、取水量、取水期間、用途等が定められる。,一度設定された水利権は、永久に変更されない。,d,水利権は社会情勢の変化等により見直される場合がある。,河川法,標準
14,農業土木,2014,農業機械と基盤整備の関係に関する記述として、誤っているものをa～dのなかから選びなさい。,大型機械の導入には、大区画の圃場が必要である。,農道の幅員は、使用する機械の規模に応じて決定する。,用排水路の構造は、機械作業に支障のないよう配慮する。,基盤整備では、機械作業への配慮は不要である。,d,基盤整備では効率的な機械作業が可能となるよう十分配慮する。,圃場整備事業計画設計基準,標準
15,農業土木,2014,農業集落排水事業に関する記述として、誤っているものをa～dのなかから選びなさい。,農村地域の生活環境の改善を目的とする。,農業用水の水質保全に寄与する。,処理水の農業利用が可能である。,都市部の下水道事業と同一の処理方式を用いる。,d,農業集落排水は地域の特性に応じた処理方式を選択する。,農業集落排水事業,標準
16,農業土木,2014,中山間地域の農業に関する記述として、誤っているものをa～dのなかから選びなさい。,傾斜地が多く、機械化が困難な場合が多い。,多面的機能の発揮において重要な役割を担っている。,条件不利地域として各種支援策が講じられている。,平地と同様の営農が可能である。,d,中山間地域は地形的制約により平地と同様の営農は困難。,中山間地域農業,標準
17,農業土木,2014,農業・農村の多面的機能に関する記述として、誤っているものをa～dのなかから選びなさい。,洪水防止機能,土壌浸食防止機能,大気浄化機能,多面的機能は農業生産にとって有害である,d,多面的機能は農業生産と両立し、社会全体に便益をもたらす。,農業・農村の多面的機能,標準
18,農業土木,2014,農村計画に関する記述として、誤っているものをa～dのなかから選びなさい。,農村地域の総合的な振興を目的とする。,農業生産基盤と生活環境基盤の一体的整備を図る。,地域住民の参加による計画策定が重要である。,農村計画では、農業以外の産業は考慮しない。,d,農村計画では農業と関連産業との連携も重要な要素。,農村計画,標準
19,農業土木,2014,ため池の管理に関する記述として、誤っているものをa～dのなかから選びなさい。,定期的な点検により、安全性を確保する。,堤体の変状や漏水の有無を確認する。,取水施設や洪水吐の機能を点検する。,ため池の管理には専門知識は不要である。,d,ため池の管理には土木・水理等の専門知識が必要。,ため池整備事業,標準
20,農業土木,2014,農業水利施設の更新に関する記述として、誤っているものをa～dのなかから選びなさい。,老朽化した施設の機能回復を図る。,営農条件の変化に対応した改良を行う。,環境との調和に配慮した整備を行う。,更新時期は法定耐用年数のみで決定する。,d,更新時期は施設の状態や営農条件等を総合的に判断して決定する。,農業水利施設の更新,標準
1,施工計画・施工設備及び積算,2014,施工計画立案における施工手順の検討にあたって基本方針の留意事項に関する記述として、誤っているものをa～dのなかから選びなさい。,全体工期、全体工費に及ぼす影響の大きい工種を優先して考える。,繰り返し作業は出来るだけ避ける。,工事施工上の制約条件を考慮して機械、資材、労働力など工事の円滑な回転を図る。,全体のバランスを考え、作業の過度な集中は避ける。,b,繰り返し作業は効率化の観点から積極的に活用すべきである。,施工計画作成要領,標準
2,施工計画・施工設備及び積算,2014,盛土部と橋台や横断構造物との取付け部の施工に関する記述として、誤っているものをa～dのなかから選びなさい。,裏込め材料として、圧縮性で透水性がなく、締固めが容易で、かつ、水の侵入による強度の低下が少ない安定した材料を選ぶこと。,狭い限られた範囲での施工による締固め不足にならないよう、施工ヤードを可能な限り広く確保するとともに、一般盛土部と同様に、できるかぎり大型締固め機械を用いて入念な施工を行うこと。,構造物裏込め付近は、施工中や施工後において水が集まりやすく、これにともなう沈下や崩壊も多い。したがって、施工中の排水勾配の確保、地下排水溝の設置等、十分な排水対策を講ずること。,必要に応じて、盛土と構造物との取付け部に踏掛版を設けること。,a,裏込め材料は非圧縮性で透水性があり、締固めが容易な材料を選ぶ。,道路土工施工指針,標準
3,施工計画・施工設備及び積算,2014,アスファルト混合物の表層、基層施工時の留意点の記述として、誤っているものをa～dのなかから選びなさい。,敷きならし時の混合物の温度は、アスファルトの粘度にもよるが、一般に110℃を下回らないようにする。,締固め作業は継目転圧、初転圧、二次転圧及び仕上げ転圧の順序で行う。,各層の縦継目の位置は、下層の継目の上に上層の継目を重ねるようにする。また縦継目は上下層とも車輪の走行位置直下にする。,転圧終了後の交通開放は、舗装表面の温度がおおむね50℃以下となってから行う。,c,縦継目は下層と上層で位置をずらし、車輪の走行位置を避けて設置する。,アスファルト舗装施工便覧,標準
4,施工計画・施工設備及び積算,2014,国土交通白書2013年版における建設リサイクルの推進についての記述として、誤っているものをa～dのなかから選びなさい。,平成22年度における建設廃棄物は、全産業廃棄物排出量の約3割、不法投棄量の約7割を占める。,"平成22年度の建設廃棄物の排出量は、全国で約7,300万トンである。",平成17年度の建設廃棄物の再資源化等率は92.2％であり、平成20年度は93.7％に向上した。,a,c,数値の年度が正確ではない。平成20年度の再資源化等率は約94％程度。,国土交通白書,標準
5,施工計画・施工設備及び積算,2014,安全衛生活動を確実に推進し、工事安全衛生方針に基づく工事安全衛生目標の達成を図るため、工事安全衛生計画を作成する。工事安全衛生計画の作成にあたって主に検討すべき事項についての記述として、誤っているものをa～dのなかから選びなさい。,施工する工事の工期、施工方法、工事工程、施工環境等の特性,調査したリスクアセスメント及びその除去又は低減のために実施すべき対策,労働安全衛生関係法令、社内安全衛生規程等,安全衛生に関する活動及び行事のコスト,d,安全衛生計画ではコストより安全確保が最優先される。,建設業労働安全衛生マネジメントシステム,標準
6,施工計画・施工設備及び積算,2014,国土交通省の土木工事共通仕様書の総則に示す土木工事の施工計画に関する記述として、誤っているものをa～dのなかから選びなさい。,受注者は、工事着手前に工事目的物を完成するために必要な手順や工法等についての施工計画書を監督職員に提出しなければならない。,受注者は、施工計画書を遵守し工事の施工に当たらなければならない。,受注者は、施工計画書に計画工程表、現場組織表等の事項について記載しなければならない。,受注者は、施工計画書の内容に重要な変更が生じた場合には、該当期間の10年間の降雨量を記載しなければならない。,d,降雨量記載は施工計画書の変更要件ではない。,土木工事共通仕様書,標準
7,施工計画・施工設備及び積算,2014,"片押し延長2,500m以下、設計掘削断面50m2以上95m2以下のトンネル工（NATM）の施工計画に関する土木工事積算基準上の記述として、誤っているものをa～dのなかから選びなさい。",作業内容の支保工作業とは、吹付、金網、ロックボルト、鋼製支保工の総称である。,覆工作業には、型枠工とコンクリート工がある。,設計巻厚を確保するには、設計断面積より大きく掘削しなければならない。これを余掘といい、覆工及び吹付コンクリートで充填する。,a,d,余掘を考慮した断面積の外周は掘削線であり、変形余裕線ではない。,土木工事積算基準,標準
8,施工計画・施工設備及び積算,2014,土木工事積算基準を適用するポストテンション場所打ホロースラブ橋の主桁製作工の施工フローで、代表的な工種の標準的な施工順序として、正しいものをa～dのなかから選びなさい。,支承取付→型枠製作・設置→鉄筋加工・組立→PCケーブル挿入（シース設置）→円筒型枠設置→コンクリート打設,支承取付→鉄筋加工・組立→型枠製作・設置→円筒型枠設置→PCケーブル挿入（シース設置）→コンクリート打設,型枠製作・設置→鉄筋加工・組立→PCケーブル挿入（シース設置）→コンクリート打設→円筒型枠設置→支承取付,型枠製作・設置→円筒型枠設置→PCケーブル挿入（シース設置）→鉄筋加工・組立→支承取付→コンクリート打設,c,正しい順序は型枠→鉄筋→PCケーブル→コンクリート→円筒型枠撤去→支承取付。,土木工事積算基準,やや難
9,施工計画・施工設備及び積算,2014,基礎工に関する記述として、誤っているものをa～dのなかから選びなさい。,鋼管杭打工における油圧パイルハンマの選定は杭の打込長40m、杭径1000mmの場合に10～12.5tを使用する。,既製コンクリート杭打工における油圧パイルハンマの選定は杭の打込長20m、杭径600mmの場合に2tを使用する。,中掘工法は、あらかじめ杭中空部にオーガスクリュを挿入、杭建込を行った後、削孔と同時に杭を圧入していく工法である。,場所打杭工のオールケーシング工は、ケーシングチューブを建込み、ケーシングチューブを押込みながらハンマーグラブによって土砂及び岩砕の搬出を行う。支持層に達したことを確認した後、孔内清掃、鉄筋建込みを行い、さらにトレミー管によりコンクリートを打設しながらケーシングパイプを引抜くことによって杭を施工する。,b,杭径600mm、打込長20mの場合、2tは過小であり、より大きなハンマが必要。,土木工事積算基準,やや難
10,施工計画・施工設備及び積算,2014,工事工程表は、工事の特徴・目的などによって種類を使い分けるが、各種工程図表の比較の記述として、誤っているものをa～dのなかから選びなさい。,ガントチャート：作業の手順不明、作業に必要な日数判明、作業進行の度合い判明、工期に影響する作業判明、図表の作成容易、短期工事・単純工事向,バーチャート：作業の手順漠然、作業に必要な日数判明、作業進行の度合い漠然、工期に影響する作業不明、図表の作成容易、短期工事・単純工事向,曲線式：作業の手順不明、作業に必要な日数不明、作業進行の度合い判明、工期に影響する作業不明、図表の作成やや難しい、短期工事・単純工事向,ネットワーク式：作業の手順判明、作業に必要な日数判明、作業進行の度合い判明、工期に影響する作業判明、図表の作成複雑、短期工事・単純工事不向,c,曲線式は短期工事・単純工事には向かず、長期工事・複雑工事に向く。,施工管理学,標準
11,施工計画・施工設備及び積算,2014,コンクリート工事の施工段階で発生しやすい不具合とその対策に関する記述として、誤っているものをa～dのなかから選びなさい。,水セメント比が不適切による強度不足防止のため、適切な配合計画を行う。,コンクリートからの急激な水分の蒸発による打込み直後のひび割れ防止のため、風通しをよくする。,ブリーディングが過大による沈下・沈みひび割れ防止のため、適切な配合計画で打込み速度を小さくする。,コンクリートの分離による豆板・ジャンカ防止のため、構造物の断面・形状・配筋に対して適切なワーカビリティーをもったコンクリートとする。,b,急激な水分蒸発防止のためには風通しを抑制し、適切な養生を行う。,コンクリート標準示方書,標準
12,施工計画・施工設備及び積算,2014,建設機械の選定に関する記述として、誤っているものをa～dのなかから選びなさい。,機械の作業能力は、標準作業量と作業効率を考慮して算定する。,作業条件、現場条件に適した機械を選定する。,経済性を考慮し、機械経費を比較検討する。,すべての工種に対して最大能力の機械を選定する。,d,工種や現場条件に応じて適切な能力の機械を選定する。,建設機械選定マニュアル,標準
13,施工計画・施工設備及び積算,2014,品質管理に関する記述として、誤っているものをa～dのなかから選びなさい。,品質管理は、要求品質を満足するために実施する。,品質管理には、材料、施工方法、出来形等の管理が含まれる。,品質管理データは、統計的手法により分析・評価する。,品質管理は、工事完了後に実施すれば十分である。,d,品質管理は工事着手前から完了まで継続的に実施する。,品質管理基準,標準
14,施工計画・施工設備及び積算,2014,仮設工に関する記述として、誤っているものをa～dのなかから選びなさい。,仮設工は、本体工事を安全かつ効率的に施工するために設置する。,仮設工の計画は、施工方法、現場条件等を考慮して立案する。,仮設工の構造は、作用荷重に対して十分な安全性を確保する。,仮設工は、工事完了まで撤去してはならない。,d,仮設工は役割を終えた段階で適時撤去する。,仮設工指針,標準
15,施工計画・施工設備及び積算,2014,工程管理に関する記述として、誤っているものをa～dのなかから選びなさい。,工程管理は、計画工程と実施工程を比較して行う。,工程の遅れが生じた場合は、原因を分析し対策を講じる。,クリティカルパスは、工期に直接影響する作業経路である。,工程管理では、品質や安全は考慮しない。,d,工程管理では工期だけでなく品質や安全も総合的に考慮する。,施工管理学,標準
16,施工計画・施工設備及び積算,2014,積算に関する記述として、誤っているものをa～dのなかから選びなさい。,積算は、工事費を適正に算定することを目的とする。,積算基準に基づき、統一的な積算を行う。,直接工事費と間接工事費に分類して積算する。,積算では、市場価格の変動は考慮しない。,d,積算では資材価格等の市場価格変動を適切に考慮する。,土木工事積算基準,標準
17,施工計画・施工設備及び積算,2014,環境対策に関する記述として、誤っているものをa～dのなかから選びなさい。,工事による環境への影響を最小限に抑制する。,騒音・振動・粉塵等の発生防止対策を講じる。,建設廃棄物の適正処理とリサイクルを推進する。,環境対策は、工事費削減のため省略できる。,d,環境対策は法的義務であり、省略することはできない。,建設工事公衆災害防止対策要綱,標準
18,施工計画・施工設備及び積算,2014,情報化施工に関する記述として、誤っているものをa～dのなかから選びなさい。,ICTを活用して施工の効率化・高度化を図る。,測量・設計・施工・検査の各段階でICTを活用する。,施工データを活用して品質管理の向上を図る。,情報化施工は、すべての工事で必ず導入しなければならない。,d,情報化施工の導入は工事の規模や特性に応じて判断される。,情報化施工推進戦略,標準
