id,category,year,question,option_a,option_b,option_c,option_d,correct_answer,explanation,reference,difficulty
116,鋼構造及びコンクリート,2010,プレストレストコンクリート（ＰＣ）橋の架設工法に適用される支間長について、大小関係を示した記述のうち、正しいものを選びなさい。,プレキャストセグメント架設工法（移動式架設げた架設工法）＞固定支保工式架設工法,プレキャストけた架設工法（クレーン架設工法）＞固定支保工式架設工法,押出し架設工法（分散式）＞張出し架設工法,押出し架設工法（集中式）＞プレキャストセグメント架設工法（移動作業車架設工法）,c,押出し架設工法（分散式）は張出し架設工法より大支間に適用可能,プレストレストコンクリート設計施工指針,標準
117,鋼構造及びコンクリート,2010,耐震性能の照査に関する記述のうち、誤っているものを選びなさい。,耐震設計上の地盤面より下方の構造部分には、慣性力、地震時土圧及び地震時動水圧を作用させなくてもよい,橋脚が設計震度に対して十分大きな地震時保有水平耐力を有している場合、また液状化の影響がある場合等のやむを得ない場合でも、橋脚基礎に塑性化が生じることを考慮してはならない,時刻歴応答解析法を用いた動的照査を行う場合に入力する地震動は３波形程度を用いるものとし、その結果求められる応答値の平均値を照査するのがよい,動的照査法における鉄筋コンクリート部材のモデル化は、コンクリートのひび割れ、軸方向鉄筋の降伏等の影響を適切に考慮した剛性劣化型モデルとするのが一般的である,b,液状化等の影響がある場合は橋脚基礎の塑性化も考慮する,道路橋示方書,標準
118,鋼構造及びコンクリート,2010,落橋防止システムに関する記述のうち、誤っているものを選びなさい。,落橋防止構造と変位制限構造が類似した構造となる場合には、これらを兼用してもよい,橋脚が非常に高く固有周期が長いために大きなけたかかり長が必要となる橋は、動的解析結果を参考として適切なけたかかり長を検討しなければならない,両端が剛性の高い橋台に支持された橋で長さが25m以下の一連の上部構造を有する橋は落橋防止構造を設けなくてもよい,斜角を有する多径間連続橋などで、けたかかり長が橋全体の構造上著しく不合理となる場合には、橋軸直角方向の変位制限構造を落橋防止構造と同等の耐力を有するように強化して対処してもよい,c,長さ25m以下でも落橋防止構造は必要である,道路橋示方書,標準
119,鋼構造及びコンクリート,2010,アルカリ骨材反応（ASR）に関し、誤っているものを選びなさい。,ＡＳＲによるコンクリートの異常膨張は、化学反応によって生成するアルカリシリカゲルの吸水膨張に起因するものである,軸方向鋼材やＰＣ鋼材によりＡＳＲによる膨張が拘束されている構造物では、拘束方向に直交する方向のひびわれが発生しやすい,無筋コンクリート構造物では、一般に網目状にひびわれが生じる,塩害や凍結防止剤の影響下にある場合、ＡＳＲの進行が促進することがある,d,塩害や凍結防止剤はＡＳＲの進行を抑制する効果がある,コンクリート標準示方書,標準
120,鋼構造及びコンクリート,2010,塩害によるコンクリート内部の鉄筋の腐食に関する記述のうち、正しいものを選びなさい。,鉄筋の腐食によって生成される錆の色は、酸化の程度によって変化する,鉄筋腐食によって形成されたアノードとカソードの間を流れる電流密度は、鋼材の腐食速度と比例関係にある,マクロセル腐食では、アノード反応とカソード反応が同じ場所で生じる,鉄筋の腐食速度は、海上大気中よりも海中部の方が小さい,b,電流密度と腐食速度は比例関係にある,コンクリート標準示方書,標準
121,農業土木,2010,我が国の耕地面積は、昭和36年の609万haをピークに一貫して減少しているが、平成21年時点での我が国の耕地面積で、正しいものを選びなさい。,487万２千ha（約80％）,460万９千ha（約76％）,438万５千ha（約72％）,414万１千ha（約68％）,b,平成21年時点の耕地面積は約460万haである,農業白書,標準
122,農業土木,2010,農業生産基盤整備及び保全と、それに対応する農業農村整備事業の組合せについて、誤っているものを選びなさい。,用排水施設の整備 かんがい排水事業,農地の防災保全 農村環境保全対策事業,施設の維持管理 農村総合整備事業,農地の整備 経営体育成基盤整備事業,c,施設の維持管理は基幹水利施設管理事業等が対応する,農業農村整備事業,標準
123,農業土木,2010,水田の計画用水量の決定に関する計算式の空欄に当てはまる正しい語句の組み合わせを選びなさい。（水田かんがい計画用水量＝粗用水量－（ア）＝（（イ）＋（ウ））－（ア））,（ア）地区内利用可能量、（イ）純用水量、（ウ）施設管理用水量,（ア）有効雨量、（イ）純用水量、（ウ）施設管理用水量,（ア）有効雨量、（イ）減水深、（ウ）蒸発散浸透量,（ア）地区内利用可能量、（イ）減水深、（ウ）施設管理用水量,b,有効雨量を差し引き、純用水量と施設管理用水量の合計が粗用水量,土地改良事業計画設計基準,標準
124,農業土木,2010,一般的な農地における排水計画において、農地と許容湛水の考え方について、誤っているものを選びなさい。,水田における許容湛水深は、原則として30cmとする,水田における許容湛水深以上の継続時間は24時間を限度とする,汎用耕地においては、10㎝未満の湛水を含めて無湛水として扱う,汎用耕地において、全域を無湛水とすることが過大投資となる場合には、経済的妥当性を考慮して、ある程度の湛水部分を認めてもよい,a,水田の許容湛水深は原則として20cmである,土地改良事業計画設計基準,標準
125,農業土木,2010,農道の設計において、一般的に計画交通量によって決定される諸元のうち、正しいものを選びなさい。,縦断勾配,視距,曲線半径,舗装厚さ,d,舗装厚さは計画交通量によって決定される,土地改良事業計画設計基準,標準
126,農業土木,2010,地すべり防止対策工法において、対策と具体的工法の組合せのうち、誤っているものを選びなさい。,地すべりの動きを止める アンカー工法,地すべりの動きを止める 土留め工,地下水を排除する サンドマット工法,地下水を排除する 集水井,c,サンドマット工法は地下水排除ではなく軟弱地盤対策工法,地すべり対策技術指針,標準
127,農業土木,2010,農業農村整備事業において、環境との調和に配慮した設計を行う場合、「生物生息空間の形態・配慮の６つの原則」の記述のうち、誤っているものを選びなさい。,できるだけ長い線上に集合させた方がよい,生物空間の形は、できる限り丸い方がよい,分割する場合には、分散させない方がよい,生物生息空間は、なるべく広い方がよい,a,生物生息空間は線状ではなく面的に確保する方がよい,環境との調和に配慮した事業実施のための調査計画・設計の手引き,標準
128,農業土木,2010,農林水産省により農業用水（水稲）の水質基準として定められている項目と基準値の組合せとして、誤っているものを選びなさい。,DO（溶存酸素） 5mg/L以上,pH（水素イオン濃度） 5.0～6.5,COD（化学的酸素要求量） 6mg/L以下,T-N（全窒素濃度） 1mg/L以下,b,pHの基準値は6.0～7.5である,農業用水基準,標準
129,農業土木,2010,ストックマネジメントにおいて、農業水利施設の有する機能のうち、誤っているものを選びなさい。,構造機能,水利用機能,作物生産機能,水理機能,c,作物生産機能は農業水利施設の機能ではない,農業水利施設の機能保全の手引き,標準
130,農業土木,2010,コンクリート構造物の機能診断調査項目のうち、試料採取による各種室内試験を行う調査項目について、誤っているものを選びなさい。,中性化に関する試験,アルカリ骨材反応に関する試験,凍害に関する試験,スランプに関する試験,d,スランプ試験は施工時の品質管理試験であり機能診断試験ではない,農業水利施設の機能保全の手引き,標準
131,農業土木,2010,基礎工の支持層の選定と根入れ深さの記述のうち、誤っているものを選びなさい。,直接基礎の支持層として、粘性土層では圧密のおそれのない良質な層が必要とされる,粘性土層はＮ値が20程度以上あれば良質な支持層と考えてよい,砂層、砂礫層はＮ値が40程度以上あれば良質な支持層と考えてよい,支持杭においては、杭先端の支持層への根入れ深さは杭径程度以上確保するのがよい,c,砂層、砂礫層はＮ値が30程度以上で良質な支持層とする,土地改良事業計画設計基準,標準
132,農業土木,2010,コンクリート構造部が中性化しやすい条件として、誤っているものを選びなさい。,北に面している,コンクリート品質が低い,鉄筋被りが小さい,塩害を起こしやすい環境,d,塩害環境は中性化を抑制する効果がある,農業水利施設の機能保全の手引き,標準
133,農業土木,2010,ポンプ場の押込み方式、吸上げ方式の比較の記述のうち、吸上げ方式の特徴として、正しいものを選びなさい。,主ポンプの回転速度は、一般に押込み方式より早い,満水系統設備が必要である,主ポンプの始動性は、早い,補機が少なく、自動運転に対する信頼性が高い,b,吸上げ方式では満水系統設備が必要である,土地改良事業計画設計基準,標準
134,農業土木,2010,ポンプ圧送式のパイプラインにおいて、平均流速の組み合わせとして、誤っているものを選びなさい。,口径75～150㎜ 平均流速0.7～1.0m/s,口径200～400㎜ 平均流速0.9～1.6m/s,口径900～1500㎜ 平均流速1.3～2.0m/s,口径2000㎜以上 平均流速1.8～3.0m/s,d,大口径では流速は1.5～2.5m/s程度である,土地改良事業計画設計基準,標準
135,農業土木,2010,パイプラインの埋設深の記述において、誤っているものを選びなさい。,耕地下に埋設する場合の最小埋設深は、0.6m以上を標準とする,管径300㎜以下のほ場内管路の最小埋設深は、0.3m以上とすることができる,寒冷地における埋設深は、凍結深以上とする,山林下に埋設する場合の最小埋設深は、0.6m以上を標準とする,d,山林下では0.9m以上を標準とする,土地改良事業計画設計基準,標準
136,農業土木,2010,口径200㎜以下のパイプラインの普通地盤においての基床厚として、正しいものを選びなさい。,50㎜以上,100㎜以上,150㎜以上,200㎜以上,b,口径200mm以下では基床厚100mm以上とする,土地改良事業計画設計基準,標準
137,農業土木,2010,農業水利施設の機能保全において、「失われた機能を補い、又は新たな機能を追加すること」を表す用語として、正しいものを選びなさい。,補修,補強,改修,改築,c,改修は失われた機能を補い新たな機能を追加すること,農業水利施設の機能保全の手引き,標準
138,農業土木,2010,パイプラインに使用するバルブにおいて、キャビテーションに対して最も強いバルブを選びなさい。,仕切弁,バタフライ弁,コーン弁,ディスクバルブ,c,コーン弁はキャビテーションに最も強い,土地改良事業計画設計基準,標準
139,農業土木,2010,コンクリート擁壁の選定において、背面が切土の場合に採用される擁壁として、誤っているものを選びなさい。,重力式,もたれ式,ブロック積,補強土壁,d,補強土壁は盛土の場合に採用される,土地改良事業計画設計基準,標準
140,農業土木,2010,農業用水に含まれる全窒素が多い場合に発生する作物障害として、正しいものを選びなさい。,土壌の還元化,過繁茂による稲の倒伏,土壌の物理性の悪化,灌漑施設の目詰まり,b,全窒素が多いと稲の過繁茂による倒伏が発生する,農業用水基準,標準
141,施工計画、施工設備及び積算,2010,土工事の際に発生する可能性が高い現象と土質との関係のなかから、誤っているものを選びなさい。,粘土：圧密沈下○、ヒービング○、粘着抵抗○、ボイリング・クイックサンド－、盤ぶくれ○,シルト：圧密沈下○、ヒービング○、粘着抵抗－、ボイリング・クイックサンド－、盤ぶくれ○,砂：圧密沈下－、ヒービング－、粘着抵抗－、ボイリング・クイックサンド○、盤ぶくれ－,砂礫：圧密沈下－、ヒービング－、粘着抵抗－、ボイリング・クイックサンド○、盤ぶくれ－,b,シルトでも粘着抵抗が発生する場合がある,土工施工指針,標準
142,施工計画、施工設備及び積算,2010,地盤調査の調査方法と適用地盤との関係の記述のうち、誤っているものを選びなさい。,コーン貫入試験はきわめて軟弱な地盤から中程度の硬質な地盤に適用できる,ベーン試験は軟弱な粘性土に適用できる,一軸圧縮試験は砂質に適用できる,圧密試験は粘性土に適用できる,c,一軸圧縮試験は粘性土に適用され、砂質土には適用できない,地盤調査の方法と解説,標準
143,施工計画、施工設備及び積算,2010,地盤載荷試験に関する記述のうち、正しいものを選びなさい。,地盤の変形係数や液状化しやすさを直接的に求める試験方法である,直径80cmから100cmの鉄の円盤をジャッキで地表面に押し付ける,円盤による試験から得られる（圧力／沈下）の値をN値と呼ぶ,地表面の硬さを表す量として使われる,b,載荷試験では直径80-100cmの載荷板を使用する,地盤調査の方法と解説,標準
144,施工計画、施工設備及び積算,2010,地下水調査の試験のうち、誤っているものを選びなさい。,水溶性成分試験,揚水試験,ルジオン試験,トレーサー試験,a,水溶性成分試験は地下水調査の項目ではない,地盤調査の方法と解説,標準
145,施工計画、施工設備及び積算,2010,土工事の施工計画に関する記述のうち、誤っているものを選びなさい。,土量の配分計画は、切土量と盛土量をできるだけ同じ量として、遠距離の土運搬を最小にするように配分計画を立案する,施工方法と機械計画は、対象土質や岩質に適した機械を選定して、作業空間と能力に基づいて配置計画、機械の組み合わせ、台数などを決定する,工程計画は、最も早期に工事が完了するよう、人員計画、機械配置を行う,工事に先立って周辺の自然環境や生活環境の状況を把握し、環境保全に関する関係法令で確認して遵守するように計画を立てる,c,工程計画は工期内完成を目標とし、必ずしも最短工期を目指すものではない,土工施工指針,標準
146,施工計画、施工設備及び積算,2010,土積曲線の作成に関する記述のうち、誤っているものを選びなさい。,横軸に距離、縦軸に土量をとる、横軸の縮尺は一般的に断面図の縮尺に合わせる,各測点ごとに土量計算を行い切土と盛土の量を求める。その際、土量変化率Cを用いて切土か盛土に標準を合わせて土量を補正する,一般的に切土を正、盛土を負として、各測点ごとの代数和を求めてプロットする,各測点位置の縦距は、切土・盛土の代数和の累積を表す,c,一般的に切土を負、盛土を正とする,土工施工指針,標準
147,施工計画、施工設備及び積算,2010,良いコンクリートを作る条件に関する記述のうち、誤っているものを選びなさい。,適正なセメントを用いること,不活性な骨材を用いないこと,水セメント比が小さく単位水量が少ない配合であること,打込みが良く管理されていること,b,不活性な骨材を用いることが良いコンクリートの条件,コンクリート標準示方書,標準
148,施工計画、施工設備及び積算,2010,ポルトランドセメントに関する記述のうち、誤っているものを選びなさい。,早強ポルトランドセメントは、普通ポルトランドセメントより初期強度が大きいセメントで、厳寒期の工事や早く大きな強度を求められる工事に使われる,超早強ポルトランドセメントは、材令１日で、普通ポルトランドセメント材令３日と同じ程度の強度を出す,中庸熱ポルトランドセメントは、水和熱が低いセメントで、ダムのようなマスコンクリートに使われる,耐硫酸塩ポルトランドセメントは、耐海水性を要求される海洋工事などに使われる,d,耐硫酸塩セメントは硫酸塩に対する抵抗性があるセメント,JIS A 5210,標準
149,施工計画、施工設備及び積算,2010,コンクリート作業中に発生する不具合な現象に関する記述のうち、誤っているものを選びなさい。,材料分離は、コンクリートを構成する材料が、運搬や打込みなどの作業中、打込み後に不均一に分布する状態,ブリーディングは、打込んだコンクリートの表面に浮かび上がって沈殿するセメントや骨材の粒子が沈下することが原因,レイタンスとは、ブリーディングに伴って、浮かび上がった水のことである,豆板とは、粗骨材だけが、コンクリート表面に部分的に露出する現象,c,レイタンスはブリーディング水中の微細粒子が表面に堆積したもの,コンクリート標準示方書,標準
150,施工計画、施工設備及び積算,2010,損益分岐図の中でFは何を示すか、正しいものを選びなさい。,直接原価,間接原価,固定原価,工事原価,c,Fは固定原価（Fixed Cost）を示す,建設業経理,標準
151,施工計画、施工設備及び積算,2010,施工計画の目的に関する5つの生産手段の記述のうち、誤っているものを選びなさい。,人,材料,用地,資金,c,用地は生産手段ではなく、機械が正しい,施工計画学,標準
152,施工計画、施工設備及び積算,2010,労働災害が生じる恐れのある仕事について、仕事開始日の14日前までに所轄の労働基準監督署長あてに届ける業務の記述のうち、正しいものを選びなさい。,最大支間500m（つり橋にあっては1000m）以上の橋梁の建設,長さが3000m以上のずい道等の建設,高さ30m以上の建設物の建設,掘削の高さまたは深さが10m以上である地山の掘削,d,掘削の高さまたは深さが10m以上である地山の掘削が14日前届出対象,労働安全衛生法,標準
153,施工計画、施工設備及び積算,2010,建設副産物等の記述のうち、誤っているものを選びなさい。,建設副産物とは「資源の有効な利用の促進に関する法律」にて建設工事に伴い副次的に得られた物品とされている,建設副産物は、それらの価値の有無、再利用の可否とは関係がなく、工事現場から搬出するすべての物品が該当する,「資源の有効な利用の促進に関する法律」では、建設発生土、コンクリート塊、アスファルト・コンクリート塊、建設発生木材が「指定副産物」に指定されている,「建設工事に係る資材の再資源化等に関する法律」ではアスファルト・コンクリート塊、コンクリート塊、建設発生土は「特定建設資材廃棄物」に指定されている,d,建設発生土は特定建設資材廃棄物ではない,建設リサイクル法,標準
154,施工計画、施工設備及び積算,2010,塩化物イオンの侵入に伴う鋼材腐食の照査における鋼材腐食限界濃度の値として標準的に採用されている値のうち、正しいものを選びなさい。,0.3kg/m³,0.6kg/m³,0.8kg/m³,1.2kg/m³,d,鋼材腐食限界濃度は1.2kg/m³が標準,コンクリート標準示方書,標準
155,施工計画、施工設備及び積算,2010,軟弱地盤対策工の選定に当って考慮すべき施工条件に関する記述のうち、誤っているものを選びなさい。,軟弱地盤における土工工事の工期は可能な限り短くすることを原則とし対策工法を検討するのがよい,対策工法に使用する材料の入手の難易、その経済性も対策工の選定に当って検討しなければならない,軟弱地盤を改良する場合施工機械のトラフィカビリティの確保が必要であり、サンドマットなどの工法は併用されることが多い,対策工の種類により施工可能な深さに限界があるので注意する必要がある,a,軟弱地盤では急速施工により過剰間隙水圧が発生するため適切な施工速度が重要,軟弱地盤対策工指針,標準
156,施工計画、施工設備及び積算,2010,アスファルト混合物の表層、基層施工時の留意点の記述のうち、誤っているものを選びなさい。,敷きならし時の混合物の温度は、アスファルトの粘度にもよるが、一般に90℃を下回らないようにする,締め固め作業は継目転圧、初転圧、二次転圧及び仕上げ転圧の順序で行う,各層の縦継目の位置は、下層の継目の上に上層の継目を重ねないようにする。また縦継目は上下層とも車輪の走行位置直下にしないようにする,転圧終了後の交通開放は、舗装路面の温度がおおむね50℃以下となってから行う,a,敷きならし時の温度は110℃以上を標準とする,舗装施工便覧,標準
157,施工計画、施工設備及び積算,2010,トンネルを計画する際の記述のうち、誤っているものを選びなさい。,トンネルの路線は周辺環境の保全、付属施設・工事用設備の設置等を考慮したうえで、問題となる地形・地質をできるだけ避け、適切な土被りを確保し、できるだけ地下水頭の低い位置を選定する,坑口の位置は、山の鼻や斜面の最大傾斜角に直交に近く、かつ斜面の滑動等のない安定した健全な地山に設けるよう努める,２本以上のトンネルを隣接して設置する場合は、地山条件や施工法により異なるが、中心間隔を地山が完全弾性体と考えられる場合には掘削幅の２倍、軟弱地質でも３倍とすれば、ほとんど影響ないといわれる,道路トンネルでは、通過車両の排気ガスを極力少なくする点から、機械換気を必要とするトンネルにおける最急上り勾配は３％以下とすることが望ましい,c,軟弱地質では中心間隔を５倍程度とする必要がある,道路トンネル技術基準,標準
158,施工計画、施工設備及び積算,2010,鋼橋の架設工法の記述のうち、誤っているものを選びなさい。,自走式クレーンによるベント式工法とは継手近くにベントを組立、ベント上へ橋桁をクレーンで吊り上げ架設する工法である,トラベラークレーンによる片持ち式工法とはカウンターウエイトになる側径間を架設後、その上でトラベラークレーンを組立、連結材を介して片持ち式で架設する工法である,ケーブルクレーンによる直吊り工法とは、架設現場の隣接場所で手延べ機と橋げたの組立を行い、順次送り出す工法である,トラックレーンによる一括架設工法とは、橋げたを地上で組み立てた後、大型のクレーンで一径間を一気に架設する工法である,c,ケーブルクレーンによる直吊り工法は架設現場で直接吊り上げる工法,鋼橋架設便覧,標準
159,施工計画、施工設備及び積算,2010,請負工事費の現場管理費の記述のうち、誤っているものを選びなさい。,労務管理費,地代家賃,現場事務所の営繕に要する費用,従業員給料手当て,d,従業員給料手当ては一般管理費に計上される,公共工事標準積算基準,標準
160,施工計画、施工設備及び積算,2010,総合評価落札方式導入にあたっての根拠法を選びなさい。,建設業法,公共工事の入札及び契約の適正化の促進に関する法律,独占禁止法,公共工事の品質確保の促進に関する法律,d,品確法が総合評価落札方式の根拠法,公共工事の品質確保の促進に関する法律,標準
161,森林土木,2010,森林に関する記述のうち、誤っているものを選びなさい。,育成林とは、人為によって保育などの管理がされた森林である,人工造林とは、苗木の植栽、種子のまき付け、さし木などの人為的な方法により森林を造林することである,天然生林とは、自然の推移にゆだね、主として自然の力を活用することにより、保全・管理されている森林である,複層林とは、樹齢や樹高が同一の樹木によって構成された森林である,d,複層林とは樹齢や樹高が異なる樹木で構成された森林である,森林・林業基本法,標準
162,森林土木,2010,森林施業に関する記述のうち、誤っているものを選びなさい。,林齢とは、森林の年齢であり、人工林では苗木を植栽した年度を１年生と数える,保育とは、植栽終了後、育成の対象となる樹木の生育を促すために行う下刈、除伐等の作業の総称である,伐期とは、間伐が予定される時期のことである,齢級とは、森林の年齢を５年の幅でくくったもので、人工林は１～５年生を１齢級と数える,c,伐期とは主伐が予定される時期のことで、間伐時期ではない,森林・林業基本法,標準
163,森林土木,2010,森林に関する記述のうち、誤っているものを選びなさい。,国有林とは、国家の所有する森林のことである,民有林とは、国有林以外をいい、私有林と公有林に区分される,公有林とは、都道府県が所有する森林のことである,私有林とは、個人、会社、社寺等が所有する森林である,c,公有林とは都道府県、市町村等の地方公共団体が所有する森林,森林法,標準
164,森林土木,2010,路網に関する記述のうち、誤っているものを選びなさい。,路網は、造林、保育、素材生産等の施業を効率的に行うための施設である,路網は、作業現場へのアクセスの改善に寄与するものである,路網は、災害時の緊急搬送などの林業の労働条件の向上に寄与するものである,路網は、林道のみから構成されるものである,d,路網は林道、林業専用道、森林作業道で構成される,森林・林業再生プラン,標準
165,森林土木,2010,森林・林業再生プランに関する記述のうち、誤っているものを選びなさい。,木材の安定供給と利用に必要な体制を構築していく,林内路網の整備を図っていく,先進的な林業機械を導入して森林施業の集約化を図っていく,10年後の木材自給率を40％以下とする,d,10年後の木材自給率を50％以上とする目標,森林・林業再生プラン,標準
166,森林土木,2010,高性能林業機械に関する記述のうち、誤っているものを選びなさい。,高性能林業機械は、樹種と路網密度によって作業システムが大別されている,高性能林業機械は、従来からのチェーンソーや集材機に比べて、作業の効率化や労働強度の面で優れている,高性能林業機械は、車両系作業システムと架線系作業システムがある,主な高性能林業機械は、フェラーバンチャ、スキッダ、プロセッサ、ハーベスタ、フォワーダ、タワーヤーダ、スイングヤーダがある,a,高性能林業機械は地形と路網密度によって作業システムが大別される,高性能林業機械化促進基本方針,標準
167,森林土木,2010,間伐に関する記述のうち、誤っているものを選びなさい。,間伐をすることで、樹木の成長が促進され、風雪害や病虫害に強い健全な森林をつくることができる,間伐をすることで、林内の下層植生の繁茂により地表の侵食や流失を生じる,間伐をすることで、多様な動植物の生育・生息が可能となる,間伐をすることで、森林の持つ多面的機能を向上させることが可能となる,b,間伐により下層植生が繁茂し地表の侵食や流失を防止する,森林施業指針,標準
168,森林土木,2010,京都議定書での森林吸収源に関する記述のうち、誤っているものを選びなさい。,新規植林とは、過去50年来森林がなかった土地に植林することである,再植林とは、2000年時点で森林でなかった土地に植林することである,森林経営とは、持続可能な方法で森林の多様な機能を十分に発揮するための一連の作業である,わが国は、森林吸収量のほとんどを森林経営が行われている森林で確保することになる,b,再植林とは1989年12月31日時点で森林でなかった土地に植林すること,京都議定書,標準
169,森林土木,2010,里山林に関する記述のうち、誤っているものを選びなさい。,里山林は、原生的な森林から構成されている,里山林は、薪炭材の伐採や落葉の採取等を通じて地域住民に利用されている、あるいは利用されていた森林である,里山林は、国民にとって最も身近な自然環境である,里山林は、森林体験学習の場として期待されている,a,里山林は原生的森林ではなく人為的に管理された二次林,里山保全活用指針,標準
170,森林土木,2010,林道の用語に関する記述のうち、誤っているものを選びなさい。,設計車両とは、林道の設計の基礎とする自動車をいう,設計速度とは、設計車両の速度をいう,幹線とは、利用区域の根幹となる路線をいう,分線とは、幹線から分かれる路線をいう,b,設計速度とは当該道路を設計する際に基準とする速度,林道規程,標準
171,森林土木,2010,林道の盛土施工に関する記述のうち、誤っているものを選びなさい。,盛土材料は透水性がよい土質が望ましい,盛土材料はせん断強度の大きい土質が望ましい,盛土材料は吸水による膨潤性の高い土質が望ましい,盛土材料は圧縮性が小さい土質が望ましい,c,盛土材料は膨潤性の低い土質が望ましい,林道技術基準,標準
172,森林土木,2010,林道の盛土のり面に関する記述のうち、誤っているものを選びなさい。,盛土のり面は、その高さが増すとともにその表面を流下する雨水によって侵食されやすくなる,盛土高が高い場合は全体ののり勾配を急傾斜にする,盛土高が高い場合はのり面途中に小段を設ける,盛土のり面ののり尻に排水溝を設ける場合もある,b,盛土高が高い場合は全体ののり勾配を緩くする,林道技術基準,標準
173,森林土木,2010,林道の掘削による残土処理場の造成に関する記述のうち、誤っているものを選びなさい。,残土処理場は、軟らかい地盤で湧水のない箇所を選定する,残土処理場は、地山が緩傾斜の箇所を選定する,残土処理場は、運搬時間の短い箇所を選定する,残土処理場は、捨土する前に排水処理をする,a,残土処理場は硬い地盤で湧水のない箇所を選定する,林道技術基準,標準
174,森林土木,2010,のり面保護工に関する記述のうち、誤っているものを選びなさい。,のり面保護工は、切土や盛土の完成時の安定条件を長期間保持し、降雨などの外力を緩和することを目的としている,のり面保護工では、植生の繁茂による侵食防止や根茎による土粒子の緊縛力の増加も考慮している,のり面排水は重要な保護工である,アンカーや杭打ちなどの抑止工は基本的なのり面保護工である,d,アンカーや杭打ちは抑止工であり基本的な保護工ではない,林道技術基準,標準
175,森林土木,2010,排水工に関する記述のうち、誤っているものを選びなさい。,排水工は、地下水を排除して地下水位を低下させる工法の総称である,排水工は、地下水や湧水によって発生する斜面崩壊、表面侵食を防止する,排水工は、植生の生育条件の改善を図ることができる,排水工は、地表水を排除する明渠排水工と比較的浅い土層の湧水や地下水を排除する暗渠排水工がある,a,排水工は地表水と地下水の両方を排除する工法の総称,林道技術基準,標準
176,森林土木,2010,土石流に関する記述のうち、誤っているものを選びなさい。,土石流は、大量の土砂のみが急勾配の渓流を高速で流下する土砂移動現象である,土石流は、15°以上の勾配を持つ山腹斜面や渓流で発生といわれている,土石流は、谷の出口で渓床勾配が3°以下になると堆積し、土石流扇状地を形成する,土石流は、その物理機構から発生、流動、堆積の各過程に分けられる,a,土石流は土砂と水が混合して流下する現象,砂防基本計画策定指針,標準
177,森林土木,2010,流況曲線に関する記述のうち、誤っているものを選びなさい。,流況曲線とは、河川や渓流において年間の日流量を小さい順に並べたものである,流況曲線は、５年あるいは10年間といった期間の平均値を基に作られる場合が多い,流況曲線で、大きい方から95日目の流量を豊水流量という,流況曲線で、大きい方から355日目の流量を渇水流量という,a,流況曲線は年間の日流量を大きい順に並べたもの,河川砂防技術基準,標準
178,森林土木,2010,林道の曲線半径に関する記述のうち、誤っているものを選びなさい。,林道設計に当たって、屈曲部には通常、円曲線が用いられる,林道の円曲線の設計にあたっては、最大限の曲線半径を考慮しておく必要がある,林道の平面測量においては、屈曲は避けられない,林道の曲線半径の設計にあたっては、円曲線はその半径が大きいほど走行には好都合となる,b,林道の設計では最小曲線半径を満足する必要がある,林道規程,標準
179,森林土木,2010,林道の線形に関する記述のうち、誤っているものを選びなさい。,平面的にみた道路の中心線の形状を平面線形という,平面線形は、直線と円曲線で構成される,林道の線形は、道路の中心線が立体的に描く形状をいう,縦断的にみた道路中心線の形状を縦断線形という,b,平面線形は直線、円曲線、緩和曲線で構成される,林道規程,標準
180,森林土木,2010,林道の縦断測量に関する記述のうち、誤っているものを選びなさい。,縦断測量では、多くの測点を見通せるように水準儀(レベル)を据え付ける,縦断測量には、水準儀(レベル)と箱尺(スタッフ)が使われる,縦断測量は、路肩に沿って地形の凹凸を求めるために行われる,縦断測量で測る測点は、横断測量と共通する測点でなければならない,c,縦断測量は路心に沿って高低差を求めるために行う,測量学,標準
181,トンネル,2010,主なトンネル工法の相互比較に関する記述のうち、正しいものを選びなさい。,シールド工法におけるトンネル外径の実績は最大でも12m程度である,シールド工法における急曲線の実績は、曲線半径とシールド外径の比が３～５程度がある,開削工法における最大掘削深度は30m程度の実績が多い,山岳工法での最大断面積の実績は150㎡程度までである,c,開削工法では30m程度の掘削深度の実績が多い,トンネル標準示方書,標準
182,トンネル,2010,道路トンネルの換気に関する記述のうち、正しいものを選びなさい。,換気施設の設計に用いる煤煙の設計濃度（100m透過率）は、当該道路の設計速度に応じて要求される値が異なる,換気施設の設計に用いる一酸化炭素の設計濃度は当該道路の設計速度に応じて要求される値が異なる,所要換気量は交通量に比例するほか速度勾配補正係数や換気の設計濃度によって異なるが、車種構成による差異は微小である,対面交通トンネルでは重方向率（往復合計の交通量に対する重方向交通量の割合）60％で自然風2.5m/s（順風）という条件でジェットファン台数を求める,a,煤煙の設計濃度は設計速度により異なる,道路トンネル技術基準,標準
183,トンネル,2010,道路トンネルの非常用施設に関する記述のうち、誤っているものを選びなさい。,等級区分の交通量（台／日：トンネル一本当たり）のとり方は、一般に計画策定時から20年後の計画交通量（トンネル一本当たり）としている,ＡＡ等級においては、排煙設備または避難通路を設置するが、延長3000m以上のトンネルにおいては避難通路を設置することが望ましい,給水栓はトンネル両坑口に設置することを標準とし、水源は２個同時放水した場合60分程度放水できる容量を確保することが望ましい,a,a,等級区分は計画策定時から10年後の計画交通量を用いる,道路トンネル技術基準,標準
