id,category,year,question,option_a,option_b,option_c,option_d,correct_answer,explanation,reference,difficulty
205,森林土木,2013,森林の公益的機能に関する記述として、正しいものはどれか。,二酸化炭素の吸収,大気汚染物質の拡散,土壌侵食の促進,地下水位の低下,a,森林は二酸化炭素を吸収し地球温暖化防止に貢献,森林の多面的機能,標準
206,森林土木,2013,森林病虫害に関する記述として、誤っているものはどれか。,松くい虫被害は全国的な問題である,ナラ枯れは近年拡大している,病虫害の予防が重要である,被害木は放置しても問題ない,d,被害木は適切に処理する必要がある,森林病理学,標準
207,森林土木,2013,森林の測定に関する記述として、正しいものはどれか。,立木の直径は地上高1.2mで測定する,森林の蓄積は材積の合計である,樹高の測定には測高器を用いる,林分密度は面積当たりの立木重量で表す,c,樹高測定には測高器（ハイプスメーター等）を使用,森林測定学,標準
208,森林土木,2013,きのこ栽培に関する記述として、誤っているものはどれか。,しいたけは広葉樹を用いて栽培する,なめこは針葉樹でも栽培できる,原木栽培と菌床栽培がある,栽培には適切な温度と湿度が必要である,b,なめこも主に広葉樹を用いて栽培,特用林産,標準
209,森林土木,2013,森林の更新に関する記述として、正しいものはどれか。,天然更新は人工的な植栽を行う方法である,人工更新では苗木の植栽を行う,更新には伐採は必要ない,更新方法は樹種に関係なく同じである,b,人工更新では苗木の植栽により森林を更新,森林施業技術,標準
210,森林土木,2013,木質バイオマスに関する記述として、誤っているものはどれか。,再生可能エネルギーの一つである,林地残材の有効活用につながる,燃焼時にCO2を排出しない,木質ペレットなどの燃料がある,c,燃焼時にCO2は排出されるが、カーボンニュートラルとみなされる,バイオマス利用,標準
211,トンネル,2013,トンネルの主な出来事に関する記述として、正しいものはどれか。,わが国に初めてNATMが導入されたのは、上越新幹線の中山トンネルで、1970年のことである,道路トンネルでの大規模な火災事故としては、1990年に発生した日本坂トンネルでの火災事故が有名である,「トンネル標準示方書（山岳編）・同解説」(土木学会)の改訂で、NATMが標準とされたのは1986年である,JRの鉄道トンネル（山陽新幹線福岡トンネル、北九州トンネル、室蘭本線礼文浜トンネル）で覆工コンクリートのはく落事故が発生したのは2005年のことである,c,1986年の改訂でNATMが標準とされた,トンネル標準示方書,標準
212,トンネル,2013,大断面道路トンネル（内空幅12.5～14.0ｍ程度）の標準的な支保構造に関する記述として、誤っているものはどれか。,地山等級ＤⅠパターンにおけるロックボルトは長さ６ｍ、周方向間隔１ｍ、延長方向間隔１ｍである,地山等級ＤⅡパターンにおける鋼アーチ支保工は、Ｈ－150である,地山等級がＤⅠパターンであっても、下半部に堅岩が現れるなど岩の長期的支持力が十分であり、側圧による押し出しなどもない場合はインバートを省略できる,吹付けコンクリートによるインバートはインバート厚さに含めることはできるが、現場打ちコンクリートによるインバート部分の厚さがアーチ・側壁の覆工コンクリート厚さを下回ってはならない,a,ＤⅠパターンのロックボルト仕様が異なる,道路トンネル技術基準,標準
213,トンネル,2013,道路トンネルの換気設備に関する記述として、正しいものはどれか。,ジェットファンの設置方法には、吊り下げる方法と固定する方法があるが、吊り下げるのが一般的であり、設計にあたっては、吊り金具を含めアンカーの強度は、ジェットファン本体の静荷重の15倍以上をとることが望ましい,ジェットファンの標準的な仕様において、高風速ジェットファンの噴流風速は、30m/sが標準である,連絡ダクトの圧力損失は、ダクト長に比例する摩擦損失によるものの他、ダクトの変形（曲がり、拡大、縮小、分岐、合流など）によるものがあり、ダクト内風速は、山岳トンネルの事例では、約15m/sが経済的であると言われている,送・排風機をトンネル火災時に排煙用として運転するときには、送・排風機保護上ダクト内に排煙温度を50℃まで下げるダクト冷却装置を設ける必要がある,a,アンカー強度はジェットファン本体の15倍以上,道路トンネル技術基準,標準
214,トンネル,2013,山岳工法における層状地盤に関する記述として、誤っているものはどれか。,付加体と呼ばれる地質体中の堆積岩類には、層理面や断層、へき開面などの弱面が発達することが多い,地表付近に比較的硬質で風化に対して抵抗力の大きなチャート・砂岩・石灰岩などの岩塊が露出している場合は、これらがキャップロックとなり、弾性波探査結果に影響を与える場合がある,メランジュ（混在岩）中に含有される石灰岩岩塊は、炭酸カルシウムを主成分とすることから、砂岩など他の岩種に比べ水との反応性（溶解）に富み、鍾乳洞のような空洞が生じることがある,メランジュ（混在岩）は層状岩塊が泥岩や頁岩に散在する連続性のある地層である,d,メランジュは不連続で混沌とした地質体,地質学,標準
215,トンネル,2013,山岳工法における膨張性地山に関する記述として、誤っているものはどれか。,粘土鉱物を含む地山がトンネル掘削による水の供給をうけ、強度低下や粘土鉱物自体の体積膨張でトンネル内に押し出す場合がある,極まれな現象であるが、地質によって高圧のガスを内在する場合に、トンネル掘削による圧力の低下でガスが膨張し、地圧となってトンネル内に押し出す場合がある,断面を分割して掘削すると、地山の応力の再配分が複雑となって、変形がなかなか収束しない場合がある,膨張性が大きい場合には、円形支保が有利となり、施工性も良いが、特別な場合を除いて採用は少ない,d,円形支保は施工性が良くないため採用が少ない,NATM設計施工指針,標準
216,トンネル,2013,山岳工法における主な計測項目に関する記述として、正しいものはどれか。,ロックボルトの軸力測定では、ロックボルトに生じたひずみから、ロックボルト軸力を算出し、効果の確認やロックボルト長、ロックボルト径の適否を判断することができる,ロックボルトの引抜き試験では、ロックボルトの定着効果を確認し、引抜き耐力から適正な定着方式や、ベアリングプレートの面積の適否を判断することができる,ＡＥ測定結果から、インバートの必要性、効果を判断することができる,坑内地中変位測定では、トンネル周辺の緩み領域、変位量を知り、ロックボルト長、鋼製支保工の大きさ、ピッチの適否を判断することができる,d,坑内地中変位測定により支保工の適否を判断できる,NATM設計施工指針,標準
217,トンネル,2013,山岳工法における鋼製支保工の機能および効果の概念に関する記述として、誤っているものはどれか。,鋼製支保工は、吹付けコンクリートと同様に軸圧縮抵抗、せん断抵抗、曲げ抵抗により外力に抵抗することができる,開口亀裂や規模の小さい弱層等の地山の弱点となる個所を鋼製支保工が支持することにより、地山内の不連続面や弱層の影響を低減する効果を内圧付与効果という,鋼製支保工を地山と密着させることにより、部材の曲げ抵抗やせん断抵抗により局部的な岩塊の崩落を防止する効果を岩塊保持効果という,支保工に作用する荷重を、鋼製支保工が底板やウイングリブを介して、地山（脚部）に伝達させる効果を荷重伝達効果という,b,記述されているのは岩塊保持効果であり、内圧付与効果ではない,NATM設計施工指針,標準
218,トンネル,2013,シールドトンネルの計画に関する記述として、誤っているものはどれか。,トンネル内空は、用途に応じた形状と大きさを有するとともに、施工上の要件も考慮して決定する,トンネルの平面線形は、できるだけ直線あるいは緩やかな曲線とし、小さい曲線半径を用いる場合は、設計、施工に関して十分な検討を行う,トンネルの土被りは、地表や地下構造物の状況、地山の条件、掘削断面の大きさ、施工方法等を考慮して決定する。必要な最小土被りは、一般には1.0Ｄ～1.5Ｄ（Ｄ：シールド外径）と言われているが、これより小さい土被りでの施工例も多い,トンネルを２本以上併設する場合は、後続トンネルの施工を安全に行うために適切な離隔が必要であり、トンネルの相互の離隔距離は、一般にトンネル内径以上を確保することが望ましい,d,離隔距離はトンネル外径以上を確保,シールド工法設計指針,標準
219,トンネル,2013,シールド工法のセグメントに関する記述として、正しいものはどれか。,セグメントリングの横断方向の断面力は、完成後のみに対する荷重の作用状態やセグメントの構造特性を考慮して計算するものとする,コンクリート系セグメントを用いたトンネルの構造計算では、不静定力または弾性変形の計算において、一般に鉄筋を考慮し引張鉄筋側のかぶりを控除したコンクリート断面で計算する,鉄鋼製セグメントのスキンプレートおよび背板の有効幅は、主断面の曲げ剛性、軸剛性および曲げ応力度の計算にあたっては、主桁1枚あたり片側25ｔ（ｔ：スキンプレートの板厚）とする,セグメントの継手の断面力は、セグメントリングの断面力の算定方法によらず最大の発生断面力に対し60％としてよい,c,有効幅は主桁1枚あたり片側25t,シールド工法設計指針,標準
220,トンネル,2013,シールド工法の施工設備に関する記述として、正しいものはどれか。,坑内の作業場においては、安全で衛生的な作業環境を作るために安全通路や昇降設備を設置する必要があるが、換気については自然換気で十分対応できるため換気設備は不要である,ストックヤードは、工程の進捗に支障ないよう、２日分程度のセグメント等の覆工材料、仮設備材料、施工用機械器具等を貯蔵できる面積を計画する,泥水式シールド工法に用いられる送排泥管設備の管径は、シールド径、土質等によらず250Ａを使用する,土圧式シールド工法に用いられる坑内掘削土砂搬出方法には、軌道方式、パイプライン方式、コンベヤー方式があり、このうちパイプライン方式が最も一般的である,b,ストックヤードは2日分程度の材料を貯蔵,シールド工法設計指針,標準
221,トンネル,2013,道路トンネルの定期点検に関する記述として、誤っているものはどれか。,「判定区分Ａ」は、「変状が著しく通行車輌の安全を確保できないと判断され、応急対策を実施した上で補修・補強対策の要否を検討する標準調査が必要な場合。」である,「判定区分Ｂ」は、「変状があり、応急対策は必要としないが補修・補強対策の要否を検討する標準調査が必要な場合。」である,「判定区分Ｓ」は、「変状はないか、あっても軽微で応急対策や標準調査の必要がない場合。」である,覆工のひび割れ、段差の変状の「判定区分Ｂ」は、「天端や肩部で幅３㎜以上、延長方向に２ｍ以上の規模を有する場合、または、ひび割れが多い場合。」である,c,判定区分Sではなく判定区分Cが軽微な変状,道路トンネル定期点検要領,標準
222,トンネル,2013,トンネル変状に関する坑内調査項目の組み合わせとして、誤っているものはどれか。,ひび割れ：位置、形態、規模、パターン、進行性等の調査（目視観察、打音検査、写真撮影等）,変形：断面形状、内空変位量、地中変位量等の調査（断面測定器、内空変位計、地中変位計等）,漏水：位置、濁り、漏水量、水温、水質等の調査（ボーリング、電磁波法、目視検査等）,材料劣化：位置、強度、中性化深さ、材質等の調査（目視観察、打音検査、非破壊検査、強度試験等）,c,漏水調査にボーリングや電磁波法は一般的でない,トンネル維持管理要領,標準
223,トンネル,2013,覆工コンクリートの締固めに関する記述として、誤っているものはどれか。,コンクリートの締固めには内部振動機を用いることを原則とし、打込み後すみやかに締固めなければならない,締固めにあたっては、防水工、ひび割れ抑制工や裏面排水工を破損したり移動させないようにしなければならない,内部振動機をかけ過ぎるとコンクリートの材料分離を引き起こすことがあるので、振動時間の設定に注意を要する,内部振動機は打設したコンクリートのなかを横移動させ締固める必要がある,d,内部振動機は鉛直に挿入し横移動させない,コンクリート標準示方書,標準
224,トンネル,2013,施工時の支保工変更に関する組み合わせとして、誤っているものはどれか。,吹付けコンクリート：厚さ、材質等の変更,ロックボルト：長さ、本数、耐力、定着材、定着方式等の変更,鋼製支保工：有無、寸法、建込み間隔、材質等の変更,インバート：有無、形状、裏込め注入、施工時期、材質等の変更,a,すべて正しい変更項目,NATM設計施工指針,標準
225,トンネル,2013,吹付けコンクリートの配合に関する記述として、誤っているものはどれか。,一般に水セメント比は、湿式では50～65％、乾式では45～55％の範囲である,高強度吹付けコンクリートの水セメント比は、30～40％（水結合材比30～40％程度）である,単位セメント量は、通常強度では360kg/m³程度である,単位セメント量は、高強度吹付けコンクリートや液体急結剤を使用する場合は400～500kg/m³程度であることが多い,a,湿式と乾式の水セメント比の範囲が逆,NATM設計施工指針,標準
226,トンネル,2013,施工時の坑内安全点検項目・内容に関する組み合わせとして、誤っているものはどれか。,地山：切羽における浮石や亀裂等の有無、未覆工区間の変状の有無、可燃性ガスや有毒ガスの発生の有無、および湧水の状態、地表面の変状の有無等,支保工：吹付けコンクリートのひび割れ、および剥離の有無、ロックボルトの定着状態、プレートの変形、ボルトの破断、鋼製支保工の沈下および変形等,作業環境：温度、炭酸ガス、視界、通気量、排ガス、粉じん濃度、積算温度等,機械、設備：通路、運搬路、軌道、走行車両、換気設備、照明設備、排水設備、連絡通報設備、緊急避難設備および救護用具等の整備状況等,a,すべて正しい点検項目,トンネル工事安全対策,標準
227,トンネル,2013,道路トンネルの付属施設に関する記述として、誤っているものはどれか。,道路トンネルでは、特に換気施設、非常用施設等のトンネル付属施設の計画が道路の交通量、トンネルの延長および平面線形と密接な関係がある,トンネルの坑口位置、縦断線形を決めるときには、換気所、換気坑の位置、規模を含めた換気ならびに非常用施設の概略設計を行い、工費、施工性、維持管理費等についての総合的な比較検討を行わなければならない,長大トンネルでは、経済的な換気を行うために、換気所や換気坑等の配置が、トンネルの線形を決定するような場合もある,照明施設計画では、出入口部の緩和照明に関する費用が大きな比重を占めるため、あまりに短いトンネル群にするとかえって不経済になることもある,d,短いトンネル群では照明費用が増加するため不経済,道路トンネル技術基準,標準
228,トンネル,2013,設計、施工計画段階の地質調査の目的に関する記述として、誤っているものはどれか。,トンネル区間の全体的な地質構造、地質分布およびその性状の把握,特殊地山の分布や性状および問題となる現象の発生予測と対策工検討のための基礎資料の取得,坑口位置の地形、地質条件および問題となる事項とその対策の設計に必要な基礎資料の取得,切羽の安定性評価、支保工の設計、補助工法の選定、掘削工法および覆工コンクリート打設方式の選定のための基礎資料の取得,d,設計・施工計画段階では切羽の詳細な安定性評価は実施段階の調査目的,トンネル地質調査,標準
229,トンネル,2013,計測管理基準と安全管理体制に関する組み合わせとして、誤っているものはどれか。,通常体制：定時計測,注意体制：計測頻度強化、現場点検、作業員への注意強化,要注意体制：計測体制の強化、軽微な対策工の実施,厳重注意体制：施工の停止、変状要因・傾向の解析、遠望目視点検,d,厳重注意体制では遠望ではなく詳細点検を実施,NATM設計施工指針,標準
230,トンネル,2013,TBM工法の構成要素と機能の組み合わせとして、誤っているものはどれか。,掘削部：ディスクカッター（岩を圧砕する）,駆動部：カッターヘッド駆動装置（カッターヘッドを回転させる）,推進部：スラストジャッキ（推進力を発生させる）,掘削反力支持部：メインビーム（掘削反力を確保する）,d,メインビームは機械の主要構造であり、掘削反力はグリッパーで確保,TBM工法,標準
231,トンネル,2013,トンネル掘削時の地山分類に関する記述として、正しいものはどれか。,地山分類は施工前に最終決定される,地山等級は掘削時の地山状況により変更される,支保パターンは地山分類に関係なく一定である,地山分類は設計時の分類を変更できない,b,地山等級は施工時の実際の地山状況により変更,NATM設計施工指針,標準
232,トンネル,2013,トンネルの火災対策に関する記述として、誤っているものはどれか。,避難通路の確保が重要である,排煙設備により煙の制御を行う,非常用設備の設置が必要である,火災時は必ず坑内に留まる,d,火災時は速やかに避難することが基本,道路トンネル非常用施設設置基準,標準
233,トンネル,2013,トンネル内の環境に関する記述として、正しいものはどれか。,換気により空気環境を制御する,照明は不要である,騒音対策は必要ない,防災設備は設置しない,a,換気設備により坑内の空気環境を適切に保つ,道路トンネル技術基準,標準
234,トンネル,2013,トンネルの維持管理に関する記述として、誤っているものはどれか。,定期的な点検が必要である,変状の早期発見が重要である,補修は変状が進行してから実施する,記録の保存が重要である,c,予防保全の観点から早期の補修が重要,トンネル維持管理要領,標準
235,トンネル,2013,山岳トンネルの補助工法に関する記述として、正しいものはどれか。,先受け工は切羽前方の地山を補強する,フォアポーリングは切羽後方に設置する,鏡吹付けは切羽面の安定化を図る,水抜きボーリングは地山を固化する,c,鏡吹付けにより切羽面の風化や崩落を防止,NATM設計施工指針,標準
236,トンネル,2013,シールド工法の種類に関する記述として、誤っているものはどれか。,泥水式シールドは軟弱地盤に適している,土圧式シールドは砂質土に適している,開放型シールドは硬岩に適している,密閉型シールドは地下水圧の高い地盤に適している,c,開放型シールドは硬岩より軟岩に適している,シールド工法,標準
237,トンネル,2013,トンネル工事の安全管理に関する記述として、正しいものはどれか。,ガス検知器の設置が重要である,安全教育は不要である,保護具の着用は任意である,緊急時の連絡体制を確立する,d,緊急時の適切な連絡体制の確立が重要,労働安全衛生法,標準
238,トンネル,2013,覆工コンクリートの品質管理に関する記述として、誤っているものはどれか。,強度試験を実施する,配合の管理を行う,養生条件を管理する,品質管理は不要である,d,覆工コンクリートの品質確保のため適切な品質管理が必要,コンクリート標準示方書,標準
239,トンネル,2013,トンネル掘削機械に関する記述として、正しいものはどれか。,ブレーカーは硬岩の破砕に用いる,TBMは軟弱地盤専用である,発破は都市部では使用できない,掘削機械の選定は地質条件に関係ない,a,ブレーカーは硬岩や中硬岩の破砕に使用,トンネル掘削技術,標準
240,トンネル,2013,トンネルの測量に関する記述として、誤っているものはどれか。,中心線測量により線形を確認する,坑内測量により掘削精度を管理する,貫通測量により貫通精度を確認する,測量は施工完了後のみ実施する,d,測量は施工の各段階で継続的に実施,測量技術,標準
241,建設環境,2013,環境影響評価法に基づく環境影響評価手続きの流れとして、正しいものはどれか。,準備書作成－方法書作成－評価書作成－配慮書作成－報告書作成,配慮書作成－方法書作成－準備書作成－評価書作成－報告書作成,方法書作成－準備書作成－評価書作成－配慮書作成－報告書作成,準備書作成－配慮書作成－方法書作成－評価書作成－報告書作成,b,環境影響評価法に定められた正しい手続きの流れ,環境影響評価法,標準
242,建設環境,2013,PM2.5に関する記述として、誤っているものはどれか。,PM2.5とは直径2.5μm以下の微小粒子状物質を指す。浮遊粒子状物質（SPM）が直径10μm以下でPM10と呼ばれるのに対してさらに微小な粒子状物質である,ＰＭ2.5は、粒径が小さいため気管を通過し易く、肺胞など気道より奥に付着して、ぜんそくや気管支炎を引き起こす等、健康への影響も大きいと考えられている,我が国では平成21年９月９日に環境基準告示された。環境基準では、年平均値と日平均値の基準値が設定されている,ＰＭ2.5は、主に光化学反応等により二次的に生成される粒子が該当する。ディーゼル排気粒子は粒径が大きくほとんど含まれない,d,ディーゼル排気粒子の多くはPM2.5に含まれる,大気汚染防止法,標準
243,建設環境,2013,平成21年4月に改正された土壌汚染対策法に関する記述として、誤っているものはどれか。,面積に関わらず土地の形質変更の届出の際に、土壌汚染のおそれがあるときの都道府県知事からの命令に基づく調査の実施を規定している,自主調査において土壌汚染が判明した場合の土地所有者等による都道府県知事への区域指定の申請について規定している,土地の形質変更時に届出が必要な区域と対策が必要な区域の指定と必要な対策内容について規定している,汚染土壌処理業の許可制度の新設による汚染土壌への適正処理の確保などを規定している,a,一定規模以上の土地の形質変更時に届出が必要,土壌汚染対策法,標準
244,建設環境,2013,拡散式を用いた自動車の走行に係る大気汚染の予測に関する記述として、誤っているものはどれか。,発生源の原単位として、車種及び速度、縦断勾配に応じた排出係数を設定する,気象条件として、年間を通した各月の平均風速及び風向の出現割合を設定する,拡散式として、有風時にはプルーム式、弱風時にはパフ式を適用する,拡散式を用いて算出した寄与濃度にバックグラウンド濃度を足し合わせて沿道の大気汚染濃度を算出する,c,有風時はプルーム式、無風・弱風時はパフ式を適用,道路環境影響評価の技術手法,標準
245,建設環境,2013,周辺に人家が存在する路線において、道路構造を盛土構造から高架構造に変更した場合に、環境影響が新たに生じる可能性がある項目として、最も相応しいものはどれか。,大気汚染,騒音,低周波音,地盤,c,高架構造では構造物の振動により低周波音が発生する可能性,道路環境影響評価の技術手法,標準
246,建設環境,2013,揮発性有機化合物（ＶＯＣ）に関する記述として、誤っているものはどれか。,常温常圧で蒸発し空気中で容易に揮発する有機化合物の総称で、トルエン、キシレン、酢酸エチルなどが該当する,平成23年8月に大気汚染防止法が改正され、自動車からの排出が規制されている,地下に浸透して土壌や地下水を汚染したり、大気中では光化学反応によりオキシダントや浮遊粒子状物質の発生に関与していると考えられている,処理の方法としては、回収したＶＯＣガスをそのまま燃焼させたり、活性炭等の吸着ろ過材による吸着回収で浄化する方法等がある,b,VOCの自動車排出規制は平成23年以前から実施,大気汚染防止法,標準
247,建設環境,2013,環境影響評価における人と自然との触れ合いの活動の場への影響のうち、誤っているものはどれか。,キャンプ場へのアプローチが分断されることによる到達時間への影響,スターウォッチングの名所での夜間照明の影響,子供たちの水遊び場への水質の影響,ゴルフ場への騒音の影響,a,キャンプ場への到達時間は「人と自然との触れ合い」よりも「社会環境」の項目,環境影響評価法,標準
248,建設環境,2013,地球温暖化に伴う我が国の気候変動に関する記述として、誤っているものはどれか。,日本の年平均気温は､世界の年平均気温とほぼ同様に、100年当たり約0.68℃上昇している,１時間降水量50㎜を越える大雨の発生回数は長期的に増加傾向にある,年平均の土砂災害発生件数はここ30年間で約1.3倍に増加している,１時間降水量100㎜を越える大雨の発生回数は増加傾向にある,a,日本の年平均気温の上昇率は世界平均よりも大きい,気象庁気候変動監視レポート,標準
249,建設環境,2013,大震災からの円滑かつ迅速な復興を推進するため平成23年12月に成立した「東日本大震災復興特別区域法」の特例措置として、誤っているものはどれか。,公営住宅の入居基準の緩和,東北地方の高速道路の無料開放,許認可やゾーニングに係る手続きの簡素化や許可基準の緩和,宅地と農地の一体的な交換・整備のための新たな事業手法の活用,b,高速道路無料開放は復興特別区域法の特例措置ではない,東日本大震災復興特別区域法,標準
250,建設環境,2013,三陸沿岸道路等の復興道路の新規事業区間で導入されている事業促進PPPに関する記述として、誤っているものはどれか。,PPPは「官民連携、公民協働」を意味する,従来、発注者が行ってきた施工前段階の業務を発注者と一体となり、検討・実施する,新規事業区間毎に民間技術者チームが配置されている,発注者と連携し、建設コンサルタントや施工会社との調整を行う,c,技術者チームは事業区間毎ではなく、適切な体制で配置,復興道路整備,標準
251,建設環境,2013,平成19年４月より本格運用されている、「国土交通省所管公共事業における景観検討の基本方針（案）」に基づく同省所管公共事業の景観評価システムの骨子として、誤っているものはどれか。,対象事業の景観検討区分を、①重点検討事業、②一般検討事業、③対象外事業の３つに分類している,環境影響評価法における「景観」の影響評価手法との連携、役割分担が明確化されている,景観アドバイザーを「景観施策アドバイザー」と「事業景観アドバイザー」に区分し、それぞれの役割が明確化されている,景観検討に関するPDCAサイクルが明確化されている,a,景観検討区分は実際には異なる分類が用いられている,国土交通省景観検討基本方針,標準
252,建設環境,2013,生物学的水質判定法における水質階級と、その判定基準となる指標生物についての記述として、正しいものはどれか。,きれいな水(水質階級Ⅰ) （ヒラタカゲロウ類、ミズムシなどが優先する）,ややきれいな水(水質階級Ⅱ) （カワニナ類、サカマキガイなどが優先する）,きたない水(水質階級Ⅲ) （シマイシビル、タニシ類などが優先する）,とてもきたない水(水質階級Ⅳ)（ユスリカ類、ヨコエビ類などが優先する）,a,水質階級Ⅰの指標生物として適切,河川水質調査法,標準
253,建設環境,2013,生物多様性基本法に示される「基本的施策」のうち、「保全に重点を置いた施策」として挙げられている事項として、誤っているものはどれか。,地域の生物多様性の保全,野生生物の種の多様性の保全,外来生物等による被害の防止,遺伝子の多様性の保全,a,地域の生物多様性の保全は「保全」ではなく「持続可能な利用」の施策,生物多様性基本法,標準
254,建設環境,2013,ラムサール条約に関する記述として、正しいものはどれか。,条約の対象となる湿地のタイプは天然のものを基本とするが、永続的なものか一時的なものかは問わず、更に滞水・流水、淡水・汽水・海水を問わないとしている,国際的な登録基準のうち鳥類に関する基準として「定期的に２千羽以上の水鳥を支える湿地」が示されている,国際的な登録基準のうち魚類に関する基準として「固有な魚類の亜種、種、科の相当な割合を支えている湿地」が示されている,日本での登録条件として「地元住民から登録への賛意が得られること」が挙げられているが、国内法による規制等の必要性は定められていない,a,ラムサール条約の湿地の定義として正しい,ラムサール条約,標準
255,建設環境,2013,絶滅危惧種に関する記述として、誤っているものはどれか。,国際的な自然保護機関である国際自然保護連合(IUCN)では、絶滅した種や絶滅のおそれのある動植物種を「レッドリスト」にまとめ、保護を訴えている,絶滅危惧Ⅰ類は、ごく近い将来絶滅の危険性が極めて高い種である「絶滅危惧ⅠA類」と、ⅠA類ほどでないが、近い将来に絶滅の危険性の高い種である「絶滅危惧ⅠB類」に分けられる,絶滅危惧Ⅱ類は、絶滅の危機が増大している種と定義される,絶滅の危険度は小さいが、継続的な監視が必要な種を「準絶滅危惧種」としている,c,絶滅危惧Ⅱ類は絶滅の危険が増大している種,レッドリスト,標準
256,建設環境,2013,陸上昆虫類の調査方法のうち「平たい容器に水を張り徘徊性の陸上昆虫類やハエ等を採集する方法」の名称として、正しいものはどれか。,パントラップ法,ライトトラップ法,ピットホールトラップ法,マレーズトラップ法,a,パントラップ法の正しい説明,生物調査法,標準
257,建設環境,2013,国土交通省および海上保安庁が、地方自治体等と連携して実施している『全国海の再生プロジェクト』における主な取組みとして、誤っているものはどれか。,陸域からの汚濁負荷の削減（合流式下水道の改善、下水道の高度処理の推進、湿地や河口干潟の再生など）,海域環境の改善（干潟・藻場等の再生・創出、汚泥の除去や底質の改善など）,環境モニタリング（水質測定､人工衛星を利用した赤潮等の常時監視など）,海洋不法投棄の撲滅（巡回監視、罰則の強化など）,d,海洋不法投棄の撲滅は海の再生プロジェクトの主要取組みではない,全国海の再生プロジェクト,標準
258,建設環境,2013,外来生物法に関する記述として、誤っているものはどれか。,特定外来生物は生きているものに限られるが、個体だけでなく、卵や種子、器官なども含まれる,特定外来生物に指定されると、飼育、栽培、保管及び運搬が原則禁止される,特定外来生物を野外で捕まえて持ち帰ってはいけないが、釣りのキャッチアンドリリースのようにその場ですぐに放せば問題はない,外来生物法では違反に対する罰則（懲役や罰金）は定められておらず、各自治体の条例に準ずることとしている,d,外来生物法には罰則規定がある,特定外来生物による生態系等に係る被害の防止に関する法律,標準
259,建設環境,2013,モニタリングサイト1000に関する記述として、正しいものはどれか。,国土交通省が第三次生物多様性国家戦略の一環として2003年度から行っている、重要生態系監視地域モニタリング推進事業のこと,日本の代表的な生態系の状態や動植物の生育生息状況などを、1000年という長い期間にわたり定量的にモニタリングすることによって、種の減少や種の組成など生物多様性の変化を把握し、自然環境を保全する施策に役立てようというプロジェクト,2011年7月時点で、高山帯、森林・草原、里地里山、湖沼・湿原、砂浜、磯、干潟、アマモ場、藻場、サンゴ礁、小島嶼など全国の約1013カ所にモニタリングサイト（調査地点）が設置されている,これまで実施されてきた「自然環境保全基礎調査」に替わる環境モニタリングとして期待されている,c,モニタリングサイト1000の調査地点数として正しい,モニタリングサイト1000,標準
260,建設環境,2013,環境省が所管する「国民公園」として、誤っているものはどれか。,新宿御苑,皇居外苑,浜離宮恩賜庭園,京都御苑,c,浜離宮恩賜庭園は東京都が管理,国民公園法,標準
261,建設環境,2013,環境アセスメントの調査項目として、正しいものはどれか。,大気環境、水環境、土壌環境、生物環境,物理環境、化学環境、生物環境、社会環境,自然環境、生活環境、社会環境、経済環境,大気質、騒音、振動、低周波音,a,環境影響評価の主要な調査項目,環境影響評価法,標準
262,建設環境,2013,環境基準に関する記述として、誤っているものはどれか。,環境基準は人の健康を保護し、生活環境を保全する上で維持されることが望ましい基準,環境基準は行政上の政策目標である,環境基準を超過した場合は直ちに罰則が適用される,環境基準は科学的知見の充実等に伴い必要に応じ改定される,c,環境基準の超過自体には罰則はない,環境基本法,標準
263,建設環境,2013,水質汚濁防止法に関する記述として、正しいものはどれか。,すべての工場・事業場に排水基準が適用される,特定施設を設置する工場・事業場に排水基準が適用される,水質汚濁防止法には罰則規定がない,都道府県は国の基準より緩い基準を設定できる,b,特定施設を設置する特定事業場に排水基準が適用,水質汚濁防止法,標準
264,建設環境,2013,騒音の評価指標に関する記述として、誤っているものはどれか。,等価騒音レベル（LAeq）は一定時間内の平均的な騒音レベル,最大騒音レベル（LAmax）は測定時間内の最大値,昼夜等価騒音レベル（Ldn）は昼間と夜間を区別して評価,時間率騒音レベル（LAn）は時間の何％でそのレベルを超過するかを示す,d,時間率騒音レベルは時間の何％でそのレベル以下であるかを示す,騒音に係る環境基準,標準
265,建設環境,2013,廃棄物処理法に関する記述として、正しいものはどれか。,一般廃棄物は市町村が処理責任を負う,産業廃棄物は国が処理責任を負う,廃棄物の処理は民間事業者のみが行う,すべての廃棄物は同じ方法で処理される,a,一般廃棄物の処理責任は市町村,廃棄物の処理及び清掃に関する法律,標準
266,建設環境,2013,地球温暖化対策に関する記述として、誤っているものはどれか。,京都議定書では先進国の温室効果ガス削減目標が設定された,パリ協定ではすべての国が削減目標を設定,カーボンニュートラルは温室効果ガスの排出量と吸収量を均衡させること,温室効果ガスの主要なものは二酸化炭素のみである,d,温室効果ガスには二酸化炭素以外にメタン、一酸化二窒素等もある,地球温暖化対策推進法,標準
267,建設環境,2013,環境マネジメントシステム（EMS）に関する記述として、正しいものはどれか。,ISO14001は環境マネジメントシステムの国際規格,EMSの導入は法的に義務付けられている,EMSは製造業のみに適用される,EMSの認証機関は国が指定する,a,ISO14001は環境マネジメントシステムの代表的な国際規格,ISO14001,標準
