id,category,year,question,option_a,option_b,option_c,option_d,correct_answer,explanation,reference,difficulty
193,施工計画,2017,労働安全衛生マネジメントシステムにおける安全衛生計画の作成事項に関する記述として、誤っているものはどれか,日常的な安全衛生活動の実施に関するもの,労働者の意見を反映する,危険性又は有害性等の調査までは該当しない,安全衛生計画の期間,c,危険性又は有害性等の調査(リスクアセスメント)も安全衛生計画の重要な作成事項に含まれます,労働安全衛生法,標準
194,施工計画,2017,土木工事の際の用語の使い方の記述として、誤っているものはどれか,指示とは契約図書の定めに基づき監督職員が受注者に対し工事の施工上必要な事項について口頭により示し実施させることをいう,承諾とは契約図書で明示した事項について発注者若しくは監督職員または受注者が書面により同意することをいう,協議とは書面により契約図書の協議事項について発注者または監督職員と受注者が対等の立場で合議し結論を得ることをいう,提出とは監督職員が受注者に対しまたは受注者が監督職員に対し工事に係わる書面またはその他の資料を説明し差し出すことをいう,a,指示とは契約図書の定めに基づき監督職員が受注者に対し工事の施工上必要な事項について書面により示し実施させることをいいます,土木工事共通仕様書,標準
195,施工計画,2017,土木工事における施工計画書に関する記述として、誤っているものはどれか,受注者は工事着手前に工事目的物を完成するために必要な手順や工法等についての施工計画書を監督職員に提出しなければならない,監督職員が施工計画書の項目について補足を求めた場合は補足については施工計画書に追記するのではなく補足資料としてまとめる,受注者は施工計画書の内容に重要な変更が生じた場合にはその都度当該工事に着手する前に変更に関する事項について変更施工計画書を監督職員に提出しなければならない,受注者は施工計画書を提出した際監督職員が指示した事項についてさらに詳細な施工計画書を提出しなければならない,b,監督職員が施工計画書の項目について補足を求めた場合は施工計画書に追記して内容を充実させることが原則です,土木工事共通仕様書,標準
196,施工計画,2017,道路土工に関する記述として、誤っているものはどれか,路床とは盛土部においては盛土仕上り面下掘削部においては掘削仕上り面下0.5m以内の部分をいう,受注者は路体盛土工の作業終了時または作業を中断する場合には表面に4%程度の横断勾配を設けるとともに平坦に締固め排水が良好に行われるようにしなければならない,掘削の施工にあたり現場の地形掘削高さ掘削量地層の状態掘削土の運搬方法などから使用機械を設定しなければならない,路体盛土工の施工においては一層の仕上り厚を30cm以下とし各層ごとに締固めなければならない,a,路床とは盛土部においては盛土仕上り面下掘削部においては掘削仕上り面下1.0m以内の部分をいいます,道路土工指針,標準
197,施工計画,2017,総点検実施要領における道路標識等の点検に関する記述として、誤っているものはどれか,標識等については損傷等が生じやすい弱点部があることがわかっており構造的特徴を考慮した弱点部に着目し効果的に点検部位を設定することが必要となる,標識等の部材は鋼部材およびコンクリート部材に大きく分けられる。鋼部材については亀裂腐食ゆるみ脱落破断について点検し、コンクリート部材については変形変位も含めた総合的な点検を行う,点検方法は近接目視を基本とし点検部位に対して点検用資器材を併用して近接目視を行う,点検で異常を把握した場合は可能な限りの応急措置を行うこととし、この要領では異常発見後の措置については規定している,b,コンクリート部材については主にひびわれについて点検しますが、変形変位も含めた総合的な点検も重要です,総点検実施要領,標準
198,施工計画,2017,コンクリート工事の型わく支保工に関する記述として、誤っているものはどれか,鋼管支柱は高さ3m以内ごとに水平つなぎを設けかつ水平つなぎの変位を防止すること,高さが3.5mを超えるときはパイプサポートを3本以上継いで用いない,支柱の継手は突合せ継手又は差込み継手とすること,その日の作業を開始する前に当該作業に係る型わく支保工について点検し異状を認めたときは補修すること,a,鋼管支柱は高さ2m以内ごとに水平つなぎを設けかつ水平つなぎの変位を防止することが原則です,労働安全衛生規則,標準
199,施工計画,2017,建設工事公衆災害防止対策要綱における土留工に関する記述として、誤っているものはどれか,切取り面が土質に見合った勾配を保って掘削できる場合を除き掘削の深さが1.5mを超える場合には原則として土留工を施すものとする,杭鋼矢板等の根入れ長は安定計算支持力の計算ボイリングの計算及びヒービングの計算により決定する,重要な仮設工事にあたっては原則として根入れ長は杭の場合においては1.5m鋼矢板等の場合においては3.0mを下回ってはならない,重要な仮設工事に用いる親杭横矢板の土留杭はH-300を最小部材とする,c,重要な仮設工事にあたっては原則として根入れ長は杭の場合においては3.0m鋼矢板等の場合においては2.0mを下回ってはなりません,建設工事公衆災害防止対策要綱,標準
200,施工計画,2017,建設工事公衆災害防止対策要綱による重要な仮設工事における切りばり腹おこしに関する記述として、誤っているものはどれか,腹おこしの垂直間隔は3メートル程度とする,腹おこしはH-250を最小部材とし継手間隔6メートル以上とする,二方向切りばりに対して中間杭を設ける場合には切りばりの交点に中間杭を設置して両方の切りばりを中間杭に緊結すること,切りばりは水平間隔5メートル以下とする,d,切りばりは水平間隔3メートル以下とすることが原則です,建設工事公衆災害防止対策要綱,標準
201,施工計画,2017,土木工事の施工管理において、誤っているものはどれか,受注者は工事内容に応じて適切な工程管理を行うものとし応急処理又は維持工事等の当初工事計画が困難な工事内容については省略できる,受注者は出来形を出来形管理基準に定める測定項目及び測定基準により実測し設計値と実測値を対比して記録した出来形管理図表を作成し管理する,受注者は品質を品質管理基準に定める試験項目試験方法及び試験基準により管理し必須となっている試験項目は全面的に実施する,受注者は出来形管理基準及び品質管理基準により測定した各実測値は現場条件により規格値を満足しなくてもよい場合がある,d,出来形管理基準及び品質管理基準により測定した各実測値は規格値を満足する必要があり現場条件による例外は認められません,土木工事共通仕様書,標準
202,施工計画,2017,道路土工に関する記述として、誤っているものはどれか,受注者は路体盛土工の主材料が岩塊玉石である場合は空隙を細かい材料で充填しなければならない,受注者は1対2より急な勾配を有する地盤上に路体盛土工を行う場合には特に指示する場合を除き段切を行い盛土と現地盤との密着を図り滑動を防止しなければならない,受注者は構造物の隣接箇所や狭い箇所の路体盛土工の施工については小型締固め機械により仕上がり厚を20cm以下で入念に締固めなければならない,受注者は路体盛土工の締固め作業の実施にあたり適切な含水比の状態で施工しなければならない,a,受注者は路体盛土工の主材料が岩塊玉石である場合は空隙を細かい材料で充填し、やむを得ず30cm程度のものを使用する場合は路体の最下層に使用しなければなりません,道路土工指針,標準
203,施工計画,2017,施工計画作成時の留意点に関する記述として、誤っているものはどれか,工程表の作成にあたっては気象特に降雨気温等によって施工に影響の大きい工種については最新のデータに基づいて作成し過去のデータは用いない,現場組織表は現場における組織の編成及び命令系統並びに業務分担がわかるように記載し監理技術者専門技術者を置く工事についてはそれを記載する,指定機械は工事に使用する機械で設計図書で指定されている機械について記載する,安全管理は安全管理に必要なそれぞれの責任者や組織づくり安全管理についての活動方針について記載する,a,工程表の作成にあたっては過去の実績データも重要な参考資料であり最新データと合わせて総合的に判断すべきです,施工計画書作成要領,標準
204,施工計画,2017,総点検実施要領における橋梁の記述として、誤っているものはどれか,実施要領は道路利用者及び第三者の被害が多いと想定されるような幹線道路に主として適用するがその他の道路にも準用できる,総点検は道路管理者が管理する道路橋において橋梁本体部材及び橋梁附属施設の損傷状態を把握するための点検を実施し損傷等による落下及び倒壊変形による道路利用者及び第三者被害の危険性の有無を判定する,総点検の対象となる橋梁は道路管理者が管理する緊急輸送道路に架かる道路橋において部材等の落下及び倒壊変形により道路利用者及び第三者の被害が予想される橋梁を対象とする,点検箇所は対象となる道路橋において道路利用者被害予防の観点により路面より上方の全ての部材施設等や第三者被害の予防の観点より桁下に第三者がいる可能性のある位置に落下転倒する全ての部材施設等の箇所で当該被害が生じる恐れのある損傷に対して行う,c,総点検の対象となる橋梁は緊急輸送道路に限定されず、道路管理者が管理する全ての道路橋が対象となります,総点検実施要領,標準
205,施工計画,2017,道路橋定期点検要領に関する記述として、誤っているものはどれか,適用範囲は道路法第2条第1項に規定する道路における橋長2.0m以上の橋高架の道路等に適用する,5年に1回の頻度で実施することを基本とする,触診や打音等の非破壊検査等により行うことを基本とする,定期点検及び健全性の診断の結果並びに措置の内容等を記録し当該道路橋が利用されている期間中はこれを保存する,c,定期点検は近接目視により行うことを基本とし、必要に応じて触診や打音等の非破壊検査等を併用します,道路橋定期点検要領,標準
206,施工計画,2017,総点検実施要領における道路のり面工土工構造物の記述として、誤っているものはどれか,切土のり面の一次点検は路上から目視観察により切土のり面や付帯する道路防災施設に生じている老朽化劣化変状等の位置範囲性状を確認し第三者被害につながるおそれがある顕著な老朽化劣化変状等を抽出する,切土のり面の二次点検は変状等の見られる切土のり面で路上からの調査のみで判断が難しくのり面上方の確認が必要な箇所については法尻から確認する,擁壁の点検方法は崩壊の危険性のあるもの擁壁および付帯構造物の落下の危険性のあるものを抽出することを目的に擁壁基礎地盤付帯構造物等の変状を近接して確認する,盛土の点検方法は盛土の一部に崩壊等の変状が見られ全体の崩壊のおそれのある箇所を抽出することを目的に路面の変状のり面のり尻の崩壊等の変状を路上目視あるいは近接目視等により確認する,b,切土のり面の二次点検では変状等の見られる切土のり面で路上からの調査のみで判断が難しくのり面上方の確認が必要な箇所については法肩から確認します,総点検実施要領,標準
207,施工計画,2017,土木請負工事工事費積算基準に関する記述として、誤っているものはどれか,直接工事費を積算する材料数量は標準使用量に運搬貯蔵及び施工中の損失量を実状に即して加算するものとする,直接工事費を積算する材料単価は原則として当該年度が始まる4月の市場価格とするものとする,間接工事費は共通仮設費現場管理費からなる,共通仮設費の一つである役務費には土地の借上げ等に要する費用電力用水等の基本料電力設備用工事負担金の費用が含まれる,b,直接工事費を積算する材料単価は原則として当該年度の平均的な市場価格とするものとし、必ずしも4月の価格に限定されません,土木工事積算基準,標準
208,森林土木,2017,我が国の森林の特徴に関する記述のうち、誤っているものはどれか,我が国は国土の約3分の2が森林で覆われた森林国でありOECD諸国ではフィンランドに次いで2番目となっている,我が国の森林面積のうち約6割に相当する面積が天然林である,我が国の森林資源は森林蓄積が約49億立方メートルとなりこのうち人工林が約6割を占める,森林を所有形態別にみると森林面積の58%が国有林12%が公有林31%が私有林となっている,d,森林を所有形態別にみると森林面積の約31%が国有林約12%が公有林約58%が私有林となっています,森林・林業基本計画,標準
209,森林土木,2017,森林法に基づく森林の管理に関する記述のうち、正しいものはどれか,保安林に指定しようとする森林が民有林である場合は森林法に基づき全て都道府県知事が保安林に指定する,保安林は全部で17種類がある,国土面積の49%に当たる森林が保安林に指定されており最も指定面積が広い保安林種は水源かん養保安林である,林地開発許可制度では森林において一定規模を超える開発を行う場合には農林水産大臣の許可が必要とされている,c,保安林面積は国土面積の約12%で最も指定面積が広い保安林種は水源かん養保安林です,森林法,標準
210,森林土木,2017,森林の基本的な事項に関する記述のうち、正しいものはどれか,間伐は育成の対象となる樹木の生育を妨げる他の樹木を刈り払う作業である,主伐とは次の世代の森林の造成を伴う森林の一部又は全部の伐採のことである,長伐期施業は通常の主伐林齢の概ね2倍に相当する林齢を超える林齢で主伐を行う森林施業である,育成複層林は人為によって保育などの管理がされた森林のうち樹齢や樹高の同一な樹木によって構成された森林である,b,主伐とは次の世代の森林の造成を伴う森林の一部又は全部の伐採のことです,森林・林業基本計画,標準
211,森林土木,2017,林道密度に関する記述のうち、誤っているものはどれか,林道整備の度合いは林道延長の森林面積に対する比林道密度で表される,マチュースの理論は集材コストと林道開設コストの和を最小にする林道間隔を求めるというコスト理論に立っている,林道間隔と林道開設費用および集材費用の関係でみた場合林道間隔が大きくなると林地の単位素材生産量当りの林道開設費用は増加し対して単位材積当たりの集材費用は減少する,我が国においては急峻な地形多種多様な地質の分布などにより路網の整備が十分進んでおらず林内路網密度は21m/haとなっている,c,林道間隔が大きくなると林地の単位素材生産量当りの林道開設費用は減少し、対して単位材積当たりの集材費用は増加します,林道必携,標準
212,森林土木,2017,森林の多面的機能に関する記述のうち、正しいものはどれか,森林の有する多面的機能には公益的機能と木材等生産機能が含まれるが公益的機能のうちで代表的なものは我が国の国土の保全等に関する機能である,森林の多面的機能を持続的に発揮していくためには人工林を中心に植栽保育皆伐等の森林整備を推進する必要がある,森林土壌は多孔質の構造となっておりその隙間に水を蓄えることにより徐々に地中深く浸透させて地下水として涵養するとともに短い時間で河川に流出させる機能を持つ,山地災害防止機能および土壌保全機能が発揮されるためには樹木の樹冠や下層植生が発達するとともに樹木の根系が浅く広く発達した森林である必要がある,a,森林の有する多面的機能には公益的機能と木材等生産機能が含まれ、公益的機能のうちで代表的なものは我が国の国土の保全等に関する機能です,森林・林業基本計画,標準
213,森林土木,2017,林道の幾何構造に関する記述のうち、誤っているものはどれか,現状の林道は過去における規程に基づいて作設された幅員4.0mおよび3.6mの林道が多く存在する,設計速度は設計上の基準となる自動車の走行速度で道路の平面線形や縦断勾配などの幾何構造に大きな影響を与えるものである,設計車両について林道規程では自動車道1級2級では大型自動車が3級では小型自動車が安全かつ円滑に通行できなくてはならないとされている,林道規程による設計速度は時速20から40km/hであり比較的低速であることは林道の特質上やむを得ないことである,b,設計速度は設計上の基準となる自動車の最高速度であり、曲線部縦断勾配などの幾何構造に大きな影響を与えるものです,林道規程,標準
214,森林土木,2017,林道規程の待避所および車廻しに関する記述のうち、誤っているものはどれか,待避所は自動車道の区分に応じて規格が定められ自動車道2級では待避所の間隔500m以内車道幅員5.0m以上有効長20m以上とされる,車廻しを特に設ける場合には車道幅員を12mまで拡張することができる,待避所の車道幅員には自動車道2級については0.5mまたは1.0m程度の余裕を持たせることが望ましい,車廻しは原則として林道本線の左右いずれかに設けるものとするが地形等の条件によっては左右に振り分けて設置することができる,b,車廻しを特に設ける場合には車道幅員を14mまで拡張することができます,林道規程,標準
215,森林土木,2017,路網を構成する道に関する記述のうち、誤っているものはどれか,路網は車道と主として林業用の機械が走行する森林作業道に区分されさらに車道は一般の車両の走行を予定して開設する林道と森林施業専用の車両の走行を予定して開設する林業専用道に区分される,林道は原則として不特定多数の者が利用する恒久的公共施設であり森林整備や木材生産を進める上での幹線となるものである,林業専用道は主として特定の者が森林施業のために利用する暫定的公共施設であり幹線となる林道を補完し森林作業道と組み合わせて森林施業の用に供する道である,森林作業道は特定の者が森林施業のために利用するものであり主として林業機械の走行を予定するものである,c,林業専用道は主として特定の者が森林施業のために利用する恒久的公共施設であり、暫定的ではありません,森林・林業基本計画,標準
216,森林土木,2017,林道の視距に関する記述のうち、誤っているものはどれか,視距は車道の中心線上1.2mの高さから当該車道の中心線上にある10cmの物の頂点を見通せる距離を当該車道の中心線に沿った長さと定義される,視距とは自動車の運転手が見通し可能な距離のことである,林道規程では設計速度40、30、20km/hに対応して視距を40、30、20m以上とするものとされる,地形の状況その他の理由によりやむを得ない場合には交通安全施設等を設置して設計速度30、20km/hのとき視距を10m以上とすることができる,a,視距は車道の中心線上1.2mの高さから当該車道の中心線上にある15cmの物の頂点を見通せる距離を当該車道の中心線に沿った長さと定義されます,林道規程,標準
217,森林土木,2017,林道規程の曲線部の拡幅に関する記述のうち、誤っているものはどれか,1車線の林道において地形の状況その他の理由によりやむを得ない場合で所定拡幅量を縮減する場合は必要に応じて標識交通安全施設等を設置することが必要である,規定の拡幅量は緩和区間に接続するまで均一な値で設ける,1車線林道の拡幅の位置は原則として車道の内側とするが地形その他の理由によってやむを得ない場合は拡幅量の半分までに限り外側に拡幅することができる,2車線林道の各車線の拡幅は林道中心線の半径をもとに規程で示す拡幅量を標準値とすることとし車線毎の拡幅量は変えない,b,規定の拡幅量は緩和区間では漸変させ、曲線区間で均一な値とします,林道規程,標準
218,森林土木,2017,林道技術基準の側溝横断溝に関する記述のうち、正しいものはどれか,横断溝は斜面及びのり面または路面等の雨水を排除することを目的として設置する,横断溝の設置間隔は砂利道においては50から100mに1箇所程度を目安にする等路面の状態等に応じて必要な間隔で設置する,側溝の種類選定では侵食洗掘等のおそれのない箇所舗装や路面安定処理の計画がない区間は植生工の側溝とする,砂利道で横断溝の側壁背面が路面水による侵食等のおそれがある場合は両側の側壁背面の路面全幅に長さ5m以下を標準として舗装等をすることができる,a,横断溝は斜面及びのり面または路面等の雨水を排除することを目的として設置します,林道技術基準,標準
219,森林土木,2017,林道技術基準の盛土に関する記述のうち、正しいものはどれか,地山勾配が1対2.0より急な基礎地盤にあって横断方向及び縦断方向に盛土が滑動するおそれのある場合はそれぞれの基礎地盤に段切りまたは埋設編柵等を設ける,盛土におけるのり面勾配は1対1.5を標準とするがのり尻付近における基礎地盤の傾斜が急な場合または既往の実績等を基に盛土高15m程度以下の場合に限って1対1.2とすることができる,1断面において複数ののり面勾配を用いる場合はのり尻側を急勾配とし必要に応じて安定計算等による検討を行う,盛土材料が植生に不適正な破砕岩等で植生を必要とする場合はのり面に厚さ0.5m以上の土羽土や二次製品を用いる,a,地山勾配が1対2.0より急な基礎地盤にあって横断方向及び縦断方向に盛土が滑動するおそれのある場合はそれぞれの基礎地盤に段切りまたは埋設編柵等を設けます,林道技術基準,標準
220,森林土木,2017,林業専用道作設指針の記述のうち、正しいものはどれか,曲線半径は原則として普通自動車の諸元に示す最小回転半径の10m以上とする,路肩幅員は原則として側方余裕幅を0.30mとする,緩和区間長はB.C、E.Cを基点として10mを標準とする,路面は砂利道とし縦断勾配が7%を超える場合には路面侵食を防止できる構造とすることができる,b,路肩幅員は原則として側方余裕幅を0.25mとします,林業専用道作設指針,標準
221,森林土木,2017,森林作業道作設指針の記述のうち、誤っているものはどれか,縦断勾配は基本的には概ね10度以下で検討しやむを得ない場合は短区間に限り概ね16度程度で計画する,路線は伐木造材や集材等の作業に使用する機械の種類性能組合せに適合し森林内での作業効率が最大となるよう配置する,切土のり面の勾配は土砂の場合は6分岩石の場合は3分を標準とする,森林作業道は土工量の縮減を通じた作設費用の抑制を図る等の観点から作業システムに対応する必要最小限の規格で計画する必要がある,c,切土のり面の勾配は土砂の場合は5分、岩石の場合は3分を標準とします,森林作業道作設指針,標準
222,森林土木,2017,林道施設長寿命化対策マニュアルの記述のうち、誤っているものはどれか,本マニュアルが対象とする林道施設は林道台帳に記載された施設として橋梁4m以上トンネルその他重要な施設を対象とする,林道橋の定期点検は供用開始後3年以内に初回の点検を行うものとしそれ以降は5年に1回のサイクルで行う,林道橋の定期点検は門扉等の設置により専ら森林施業の用に供する林道においては対象施設の利用状況を踏まえ10年に1回の頻度とすることができる,林道橋の定期点検は橋梁の構造や規模及び補修経費等を踏まえ予防保全型点検と一般管理型点検に区分して実施される,b,林道橋の定期点検は供用開始後2年以内に初回の点検を行うものとし、それ以降は5年に1回のサイクルで行います,林道施設長寿命化対策マニュアル,標準
223,森林土木,2017,水循環に関する記述として、誤っているものはどれか,水は気相液相固相の各種形態をとりながら地球上で循環している,森林は大気圏と水圏の接点を構成する生物圏の主要な一員として水循環に深く関わっている,森林は大気圏から降水を受け入れその一部を蒸散により大気圏に返す,森林は蒸散作用を利用して物質生産を行っておりそれによる残余水は河川に排出する,c,森林は大気圏から降水を受け入れその一部を蒸発散により大気圏に返します,森林水文学,標準
224,森林土木,2017,保安林に関する記述として、誤っているものはどれか,土砂流出防備保安林は林木及び地表植生その他の地被物の直接間接の作用によって林地の地すべり及び崩壊による土砂の流出を防止する,土砂崩壊防備保安林は主として林木の根系の緊縛その他の物理的作用によって林地の崩壊の発生を防止する,飛砂防備保安林は海岸の砂地を森林で被覆することにより砂面に対する風衝を緩和して飛砂の発生を防止する場合と飛砂が海岸から内陸に進入するのを遮断防止する場合とがある,なだれ防止保安林は雪崩の原因となる雪庇ができるのを防ぎまた山腹斜面の摩擦抵抗を大きくして雪が滑り出すのを防ぐ,a,土砂流出防備保安林は林木及び地表植生その他の地被物の直接間接の作用によって林地からの土砂の流出を防止しますが、地すべりや崩壊そのものを防止するのは土砂崩壊防備保安林です,森林法,標準
225,森林土木,2017,森林と侵食防止に関する記述として、誤っているものはどれか,侵食現象は地表面の土粒子がある外力によって個別に移動する現象であり斜面全体を何らかの材料で被覆すればほぼ完全に防止できる,雨は樹冠層で遮断され一部は貯留される。しかし樹冠層での貯留量は少なく残りは林内雨として樹冠層から再び落ちる,樹冠で再生された雨滴の粒径は比較的大きくもし林床が裸地状態であると侵食が発生する,森林の斜面を直接被覆しているのは低木層や草本層でありこの層が直接侵食を防止している,d,森林の斜面を直接被覆しているのは下層植生(草本層や低木層)でありこの層が直接侵食を防止しています,森林水文学,標準
226,森林土木,2017,地すべりの調査計画に関する記述として、誤っているものはどれか,地すべり現象はその発生原因が主に地下にあるため地表の変状徴候ばかりでなく計画的な地下調査を実施してその発生機構を明らかにする必要がある,地すべり調査にあたっては現地踏査空中写真判読各種の文献調査などによって地すべり地を1つまたは複数の運動ブロックに分割しておくことが重要である,複数の運動ブロックよりなる広大な地すべり地の場合には概査が行われるがこれはあくまでも後で行われる精査量を節約するために行われるものである,地すべり調査の範囲は地すべり活動に関係すると思われる森林特性を有する地域および防止対策の範囲となる,c,複数の運動ブロックよりなる広大な地すべり地の場合の概査は、精査量を節約するためではなく、全体的な地すべりの性状を把握し効率的な調査計画を立てるために行われます,地すべり対策技術指針,標準
227,森林土木,2017,土石流調査に関する記述として、誤っているものはどれか,土石流発生要因の調査は調査地の特性を考慮して崩壊等の発生要因渓床の勾配流路幅堆積土砂量堆積物の特性流域面積等から選定する,土石流の危険性については主として流域面積により土石流の発生源流送地帯堆積地帯を区分してその特性から判定する,土石流による流出土砂量は山腹荒廃危険地の崩壊土砂量荒廃渓流の不安定土砂量をもとにして推定する,治山ダム等の設計時に土石流を考慮する場合は現地調査等によって土石流時に流出すると想定される石礫の最大径を把握するとともに土石流速度水深等を推定する,b,土石流の危険性については主として渓床勾配により、土石流の発生源流送地帯堆積地帯を区分してその特性から判定します,治山技術基準,標準
228,森林土木,2017,治山ダムの設計に関する記述として、誤っているものはどれか,治山ダムの袖は洪水時における越流を考慮して十分に強固にしなければならない,袖の両岸取付部は風化作用および洪水流の侵食によって決壊し治山ダム破壊の原因となりやすいので水叩きで十分保護しなければならない,治山ダムの袖天端は容易に越流を起こさせないようにしなければならない,袖天端は原則として両岸に向かって勾配をつけ湾曲部およびその直下流に設ける治山ダムの袖高は両岸の水位差を考慮して決定する,b,袖の両岸取付部は風化作用および洪水流の侵食によって決壊し治山ダム破壊の原因となりやすいので十分に根入れを行い、必要に応じて水叩きで保護します,治山技術基準,標準
229,森林土木,2017,山腹工の設計に関する記述として、誤っているものはどれか,崩壊地等の復旧のための山腹工は崩壊地はげ山等によりすでに裸地が存在している箇所を対象に今後の拡大崩壊および表面侵食等を防止するために斜面の安定と早急な植生導入を行い最終的に安定した森林に移行させるものである,崩壊等の予防のための山腹工は崩壊または裸地化していないが放置しておくと崩壊や裸地化するおそれのある箇所を対象に予防対策を実施するものである,豪雨や地震によって発生した崩壊地のうち脚部の侵食やガリー侵食が見られる区域においては斜面侵食防止のための緑化工に重点をおいたものとする,火山噴出物が厚く堆積している地帯等のように地質が脆弱な地域においては一度崩壊すると拡大して自然復旧が困難となるので拡大崩壊を防ぐのに有効な工法を計画する,c,豪雨や地震によって発生した崩壊地のうち脚部の侵食やガリー侵食が見られる区域においては、緑化工だけでなく構造物による対策も重要です,治山技術基準,標準
230,森林土木,2017,のり枠工に関する記述として、誤っているものはどれか,のり枠工は斜面が著しく急な箇所土質条件が著しく悪い箇所等に対して格子枠状の構造物を設置するもので斜面の風化侵食および崩壊の防止を図ることを目的としている,のり枠工は格子枠状の構造物により植生の生育基盤となる客土等を保持して緑化を容易とする,のり枠工は比較的深い崩壊の防止を目的とする場合にはアンカー工と組み合わせるとともに枠はアンカー力に対して安定した断面とする,のり枠工は必要に応じて枠内に水抜き等を設けるとともに湧水箇所や地表流が流下しやすい箇所にはあらかじめ暗渠工水路工等を設置する,c,のり枠工は比較的浅い崩壊の防止を目的とし、深い崩壊に対してはアンカー工等の他の工法と組み合わせます,治山技術基準,標準
231,森林土木,2017,水路工に関する記述として、誤っているものはどれか,水路工は雨水湧水等を集水排水して山腹斜面の表面侵食の防止および浸透による土の粘着力の低下間隙水圧の増大防止を目的とする,水路工は崩壊地内および周辺から崩壊地内に流入する地表流湧水等を速やかに排水できるように配置する,水路工の平面線形は原則として凹部を結ぶ線形とし上部から下部に向けて無理のない法線を設定する,水路工の縦断線形は原則的には一定の勾配を保つようにする必要があるが崩壊地形は一般に上部から下部に向けて徐々に急勾配になる場合が多くその縦断形に沿った無理のない線形を設定しなければならない,d,水路工の縦断線形は原則的には一定の勾配を保つようにする必要がありますが、崩壊地形は一般に上部から下部に向けて徐々に緩勾配になる場合が多いです,治山技術基準,標準
232,森林土木,2017,落石防止工に関する記述として、誤っているものはどれか,落石予防工は落石のおそれのある浮石転石または亀裂の多い露岩を除去または固定して落石の発生を防止することを目的とする,斜面切取工は落石が発生するおそれのある斜面を浮石転石を含めて切り取り斜面を安定化させることによって落石の発生を予防する場合に計画する,転石整理工は斜面にある不安定な浮石転石を除去または整理して安定化させることによって落石の発生を予防する場合に計画する,被覆工は落石が発生するおそれのある斜面を杭工モルタル吹付け工により被覆し斜面の表面侵食風化および崩落を防止し落石の発生を予防する場合に計画する,d,被覆工は落石が発生するおそれのある斜面をコンクリート吹付け工や鉄筋挿入工等により被覆し斜面の表面侵食風化および崩落を防止し落石の発生を予防する場合に計画します,治山技術基準,標準
233,森林土木,2017,治山施設の個別施設計画に関する記述として、誤っているものはどれか,計画は治山事業の実施状況等を踏まえメンテナンスサイクルを計画的に実行する上で最も効率的効果的と考えられる単位ごとに立案する,管理する治山施設のすべてを計画の対象とする。なお林野庁行動計画を踏まえ予防保全型維持管理による対応が不適当または困難な施設については対象から除外することができる,施設の状態は経年劣化等によって変化することから点検サイクル等を考慮の上15年から20年間を目安に計画期間を設定する,対策の優先度は個別施設の状態の他当該施設が果たしている機能重要性等を考慮して決定する,c,施設の状態は経年劣化等によって変化することから点検サイクル等を考慮の上10年程度を目安に計画期間を設定します,治山事業における個別施設計画策定マニュアル,標準
234,森林土木,2017,治山施設の点検と診断に関する記述として、誤っているものはどれか,治山施設が有する機能や周辺環境等に応じ破損等の変状や経年劣化を把握するための点検のほか災害発生後の変状を把握するための定期点検が行われている,治山施設の維持管理更新等を推進するにあたっては点検診断の結果に基づき持続可能なメンテナンスサイクルの構築に向けた取り組みを進める必要がある,点検診断を着実に実施しその結果に基づき施設の補修や更新機能強化などの必要な対策を適切な時期に着実に実施することが重要である,治山施設の状態や対策の履歴等の情報を的確に記録更新していくことで次期の効果的かつ効率的な維持管理更新等につなげるメンテナンスサイクルを構築する,a,治山施設が有する機能や周辺環境等に応じ破損等の変状や経年劣化を把握するための定期点検のほか災害発生後の変状を把握するための臨時点検が行われています,治山事業における予防保全対策の推進について,標準
235,森林土木,2017,情報基盤の整備と活用に関する記述として、誤っているものはどれか,メンテナンスサイクルの実施を通じて治山施設の劣化損傷の状況や過去に蓄積されていない施設の各種諸元等の情報の収集蓄積をはかる,治山施設の情報の収集蓄積体制の整備に向けた取り組みについて共通様式の提示等により支援する,データベースに蓄積された情報については効果的かつ効率的な維持管理更新等の実施基準類の体系的整備新技術の開発活用等に積極的に利用する,治山施設の位置情報も含めた各種諸元の電子化を進めることにより必要な情報を効果的かつ効率的に管理し維持管理更新等の計画的な実施をはかる,d,治山施設の位置情報も含めた各種諸元の電子化(GPS化)を進めることにより必要な情報を効果的かつ効率的に管理し維持管理更新等の計画的な実施をはかります,治山事業における予防保全対策の推進について,標準
236,森林土木,2017,治山施設点検に関する記述として、誤っているものはどれか,治山施設構造物工法に応じた調査は遠景からの目視によるものとする,写真撮影は定点撮影を基本とし経年による変化を把握できるようにする,GPS等により現地位置情報を把握する,異常が確認された場合には詳細な調査が実施できるよう概要を把握し重点的に写真撮影する,a,治山施設構造物工法に応じた調査は近接目視を基本とし必要に応じて触診や打音等を併用します,治山施設点検マニュアル,標準
237,森林土木,2017,木製構造物の点検方法に関する記述として、誤っているものはどれか,構造物の倒壊破損異常な腐食はないか,構造物の不安定化につながる洗掘はないか,主用部材の破損に伴う中詰材の流出はないか,構造物周辺の森林の状況に異常はないか,b,構造物の不安定化につながる洗掘はないかを確認します,治山施設点検マニュアル,標準
