id,category,year,question,option_a,option_b,option_c,option_d,correct_answer,explanation,reference,difficulty
260,都市計画及び地方計画,2018,柔らかい区画整理に関する記述として、誤っているものを選びなさい。,敷地が細分化・遊休地化している地区の敷地統合・集約化を図る事業などでは、保留地減歩をしないで、事業費を地権者の負担金として確保する。,公共施設整備のため、公共減歩は必ず実施する。,事業施行上、密接不可分な関係にあれば、飛び施行区域を設定する。,従後の土地利用を勘案し、柔軟に集約換地等を実施する。,b,柔らかい区画整理では公共減歩を行わず、負担金方式を採用することがある。,土地区画整理法,標準
261,都市計画及び地方計画,2018,土地区画整理事業の施行手続きにおける一般的な流れとして、正しい順序はどれか。,事業計画決定→仮換地指定→工事施行→換地処分,仮換地指定→事業計画決定→換地処分→工事施行,工事施行→事業計画決定→仮換地指定→換地処分,事業計画決定→工事施行→仮換地指定→換地処分,a,土地区画整理事業の流れは、企画・調査→都市計画→事業計画→換地設計→仮換地指定→移転・工事→換地処分→清算の順である。,土地区画整理法,標準
262,都市計画及び地方計画,2018,市街地再開発事業に関する記述として、誤っているものを選びなさい。,敷地を共同化し、高度利用することにより、公共施設用地を生み出す事業である。,従前の権利者の権利は、原則として等価で新しい再開発ビルの床に置き換えられる。,高度利用で新たに生み出された床（保留床）を処分し事業費に充てる。,第二種市街地再開発事業は、権利変換手続きにより、従前建物、土地所有者等の権利を再開発ビルの床に関する権利に変換する。,d,第二種市街地再開発事業は管理処分方式であり、権利変換方式は第一種市街地再開発事業の手法である。,都市再開発法,標準
263,都市計画及び地方計画,2018,「都市再開発法」上、第一種市街地再開発事業の施行者になりうる者として、誤っているものを選びなさい。,市街地再開発組合,土地開発公社,独立行政法人都市再生機構,地方住宅供給公社,b,土地開発公社は第一種市街地再開発事業の施行者になることはできない。,都市再開発法,標準
265,都市計画及び地方計画,2018,「中心市街地の活性化に関する法律」第9条の基本計画に定める事項として、誤っているものを選びなさい。,計画期間,都市福利施設を整備する事業に関する事項,中心市街地における都市機能の集積の促進を図るための措置に関する事項,中心市街地の活性化推進のための住民参加に関する事項,d,基本計画の記載事項に住民参加に関する事項は含まれない。,中心市街地の活性化に関する法律,標準
266,都市計画及び地方計画,2018,「都市公園法」による都市公園に関する記述として、正しいものを選びなさい。,都市公園には、いかなる場合にも、宿泊施設は設けることができない。,都市公園には、一定の条件を満たせば、保育所を設けることができる。,都市公園には、いかなる場合にも、飲食施設を設けることができない。,都市公園には、どこにでも電柱を設けてもよい。,b,都市公園には条件を満たせば保育所等の社会福祉施設を設置できる。,都市公園法,標準
267,都市計画及び地方計画,2018,多様な生物が生息する空間を示す用語として、正しいものを選びなさい。,ヒートアイランド,スマートグリッド,エコツーリズム,ビオトープ,d,ビオトープは多様な生物が生息する生物生息空間を意味する。,環境用語,標準
268,都市計画及び地方計画,2018,「都市緑地法」による緑地保全地域に関する説明として、正しいものを選びなさい。,緑地保全地域は特別緑地保全地区よりも行為の規制が厳しい。,緑地保全地域は準都市計画区域内には、定めることができない。,緑地保全地域内において宅地の造成をする場合、都道府県知事へ届け出なければならない。,緑地保全地域を定めれば、緑地保全計画を定めなくてもよい。,c,緑地保全地域内で宅地造成等を行う場合は都道府県知事への届出が必要である。,都市緑地法,標準
269,都市計画及び地方計画,2018,「緑の基本計画（緑地の保全及び緑化の推進に関する基本計画）」に関する記述として、誤っているものを選びなさい。,「緑の基本計画」は、「都市緑地法」を根拠法とした計画である。,「緑の基本計画」は、策定に際して、住民意見の反映が義務づけられている。,「緑の基本計画」は、都道府県又は市町村が策定することができる。,「緑の基本計画」には、緑地の保全及び緑化の目標を定める。,c,「緑の基本計画」は市町村のみが策定できる。都道府県は策定できない。,都市緑地法,標準
270,都市計画及び地方計画,2018,「緑の基本計画（緑地の保全及び緑化の推進に関する基本計画）」において対象としている緑地として定義されているもののうち、誤っているものを選びなさい。,樹林地,水辺地,農地,草地,c,農地は緑の基本計画における緑地の定義には含まれない。,都市緑地法,標準
272,造園,2018,庭園形式と時代と代表的庭園の組み合わせとして、誤っているものを選びなさい。,浄土式庭園ー平安時代ー毛越寺庭園,枯山水庭園ー室町時代ー龍安寺庭園,寝殿造り庭園ー江戸時代ー岡山後楽園,回遊式庭園ー江戸時代ー桂離宮の庭園,c,岡山後楽園は江戸時代の回遊式庭園であり、寝殿造り庭園ではない。寝殿造り庭園は平安時代の様式である。,造園史,標準
273,造園,2018,「都市緑地法」の一部改正（平成30年4月施行）に伴い、緑の基本計画における法定記載事項として新たに追加された事項として、正しいものを選びなさい。,緑地の保全及び緑化の目標,緑地の保全及び緑化の推進のための施策,生産緑地地区内の緑地の保全,特別緑地保全地区内の緑地の保全,c,平成30年改正で生産緑地地区内の緑地の保全が緑の基本計画の法定記載事項に追加された。,都市緑地法,標準
274,造園,2018,「都市公園法」の一部改正において創設された公募設置管理制度に関する記述として、誤っているものを選びなさい。,都市公園において公募対象公園施設を設置する場合の公園施設の建蔽率は10％の上乗せが可能である。,公募設置管理制度に基づき選定された者に対し、上限20年の範囲内で設置管理許可を保証している。,公募対象公園施設を設置、管理するものは、園路、広場等公園管理者が指定する公園施設を合わせて整備することが必要である。,認定公募設置等計画に基づく場合に限り、自転車駐車場、看板、広告塔を「特定公園施設」として設置が可能となる。,d,特定公園施設ではなく「占用物件」として設置が可能となる。,都市公園法,標準
275,造園,2018,防災公園に関する記述として、誤っているものを選びなさい。,広域避難地の機能を有する都市公園の規模は、概ね50ha以上必要である。,広域避難地の機能を有する都市公園では、避難圏域人口に対して1人当たり2㎡以上の有効避難面積を確保することが必要である。,一次避難地の機能を有する都市公園の配置基準は、概ね500m圏域に1か所である。,一次避難地の機能を有する都市公園の規模は、概ね1ha以上必要である。,a,広域避難地の機能を有する都市公園の規模は概ね10ha以上である。50haではない。,防災公園計画・設計ガイドライン,標準
276,造園,2018,森林レクリエーション空間の植生管理指標に関する記述として、誤っているものを選びなさい。,運動系の利用では、立木密度が3本／100㎡以下、かつ林床植生が芝または草地であり、植生高20cm程度までがおおよその指標である。,採集のような自然遊び的な要素が入ってくると、立木密度による制約条件がなくなり、低木・高茎草本型で林床植生高が比較的高い樹林が好まれる。,休憩・滞留系の利用は立木密度が20本／100㎡以下、かつ林床植生高30cmまでが指標である。,散策系の利用では、立木密度や林床植生高は活動を制約する条件とならないことが多く、様々なタイプの林内空間が利用される。,b,採集のような自然遊び的な利用では、立木密度による制約条件は依然として存在する。密度が高すぎると採集活動が困難になる。,森林レクリエーション計画,標準
277,造園,2018,軟弱な表層粘性土に石灰やセメントなどの安定材を混入し、地盤の圧縮性や強度特性などを改良することにより重機のトラフィカビリティの確保や支持力の増加を図る軟弱地盤の対策工法として、正しいものを選びなさい。,深層混合処理工法,表層混合処理工法,載荷重工法,置換工法,b,表層混合処理工法は表層の軟弱粘性土に安定材を混入して地盤改良を行う工法である。,地盤工学,標準
278,造園,2018,階段設計の際の留意点として、誤っているものを選びなさい。,一般に蹴上げ15～18cm・踏面25～35cm,最適勾配20～25度,階段の高さが2.5m以下毎や方向が変わるときは、安全のために水平部分1.2m以上の踊り場を設置,踏面に水勾配をつける,d,踏面には水勾配をつけない。水勾配をつけると歩行時に滑りやすくなり危険である。,造園設計,標準
279,造園,2018,園路の機能と幅員に関する記述として、誤っているものを選びなさい。,1人歩きができるのは、幅員0.8～1.0m,2人歩きができるのは、幅員1.5～2m,管理用トラックが入るのは、幅員3m,自転車道の1車線は、幅員1.5m,c,管理用トラックが入るには幅員4m以上が必要。3mでは不十分である。,造園設計,標準
280,造園,2018,アスファルト道路の舗装構成に含まれないものを選びなさい。,表層,基層,路床,路盤,c,路床は舗装構成ではなく、舗装の下にある地盤部分である。舗装構成は表層、基層、路盤から成る。,舗装工学,標準
281,造園,2018,野球場の計画・設計に関する記述として、誤っているものを選びなさい。,ダッグアウトの前面は見通しを良くするため、防球ネットを設置しないことが望ましい。,方向は選手を主体とした場合、投手から見てホームベースの位置を北側に向けた方がよい。,内野の表面排水は、ピッチャーズマウンドを中心として、滞水しないよう周辺に向かって勾配をとる。,バックネットの高さが15mを超える場合は建築工作物となり、計画通知等の手続きが必要となる。,b,投手から見てホームベースは南東の方向に向けるのが適切。北側に向けると太陽の位置関係で不適切となる。,スポーツ施設計画,標準
282,造園,2018,給水設備に関する記述として、誤っているものを選びなさい。,給水系統には、ループ型と樹枝型のパターンがある。,ループ型の系統は、末端になると水圧が低下しやすく停滞水が生じやすい。,防災公園（避難地）にあっては、飲料水兼用の耐震性貯水槽の設置が望ましい。,直結直圧式給水は、水道事業者の敷設した配水管の動水圧により直接給水する方式である。,b,樹枝型の系統が末端で水圧低下と停滞水が生じやすい。ループ型は循環するため停滞水が生じにくい。,公園施設設計,標準
283,造園,2018,防火ランクが「強」である樹木として、誤っているものを選びなさい。,イチョウ,クチナシ,カイズカイブキ,アカマツ,d,アカマツは針葉樹で油分を多く含むため防火ランクは「弱」である。,造園植物,標準
284,造園,2018,幹が2本以上の樹木の幹周の測定の方法として、正しいものを選びなさい。,最も周長の大きい幹の幹周を周長とする。,おのおのの周長の総和とする。,おのおのの周長の総和の50％とする。,おのおのの周長の総和の70％とする。,d,幹が2本以上の樹木の幹周は、おのおのの周長の総和の70％とする。,樹木測定基準,標準
285,造園,2018,夏型芝の種として、誤っているものを選びなさい。,ベントグラス類,ノシバ,バーミューダグラス類,コウライシバ,a,ベントグラス類は冬型芝（寒地型芝草）である。夏型芝ではない。,芝草学,標準
286,造園,2018,スプリング遊具の消耗部品であるスプリングの推奨交換サイクルとして、正しいものを選びなさい。,2～3年,3～5年,5～7年,7～10年,c,スプリング遊具のスプリングの推奨交換サイクルは5～7年である。,遊具安全基準,標準
287,造園,2018,「都市公園法施行令」における都市公園の設置に関する記述として、誤っているものを選びなさい。,一つの市町村区域内の都市公園敷地面積の標準は、住民1人当たり5㎡以上とする。,主として街区内に居住する者の利用に供することを目的とする都市公園の敷地面積は0.25haを標準とする。,主として近隣に居住する者の利用に供することを目的とする都市公園の敷地面積は2haを標準とする。,国が設置する都市公園の敷地面積はおおむね300ha以上とする。,a,都市公園敷地面積の標準は住民1人当たり10㎡以上である。5㎡ではない。,都市公園法施行令,標準
288,造園,2018,都市公園における公園施設とその種別の組合せとして、誤っているものを選びなさい。,修景施設ー築山（つきやま）、古墳、植物園,休養施設ー野外卓、ピクニック場、キャンプ場,管理施設ー照明施設、雨水貯留施設、擁壁,便益施設ー売店、駐車場、時計台,a,古墳は修景施設ではなく、文化財保護施設に分類される。,都市公園法,標準
289,造園,2018,"同じ対象でも視点や視軸が変わることによる""見え""の変わる位置関係を表す概念で、構図とも呼ばれる景観用語として、正しいものを選びなさい。",アイストップ,ビスタ,プロポーション,コンポジション,d,コンポジションは構図を意味し、視点や視軸の変化による見えの変化を表す概念である。,景観用語,標準
290,造園,2018,地被（グラウンドカバー）として用いられる植物のうち、木本類ではないものを選びなさい。,センリョウ,セキショウ,テイカカズラ,マンリョウ,a,セキショウは単子葉植物の草本である。他は木本類。,造園植物,標準
291,造園,2018,「生態系の中で要となる役割を持っている種」を意味する用語として、正しいものを選びなさい。,生態的指標種,象徴種,キーストーン種,アンブレラ種,c,キーストーン種は生態系において中核的な役割を果たす種を指す。,生態学用語,標準
292,造園,2018,「遊具の安全に関する規準」の遊具安全点検において、頭部・胴体の挟み込みの点検方法に関する記述として、誤っているものを選びなさい。,通り抜けさせない開口部ー幼児の胴体サイズを想定した点検器具を用い、100mm×157mmの部分が入らないことを点検する。,ネットの網目などの柔軟な素材で構成された通り抜けさせない開口部ー幼児の胴体サイズを想定した点検器具を用い、φ127mmの部分が入らないことを点検する。,通り抜けさせない開口部としての柵ー隙間が230mm以下であることを点検する。,通り抜けさせる開口部ー児童の頭部サイズを想定した点検器具を用い、φ230mmの部分が通り抜けることを点検する。,c,通り抜けさせない開口部としての柵の隙間は100mm以下でなければならない。230mm以下では大きすぎる。,遊具安全基準,標準
293,造園,2018,「生長期に自然のまま雑然と繁茂した樹木を、主として美観上の要求から容姿を整えるために枝葉を対象として行う剪定」として、正しいものを選びなさい。,春期剪定,夏期剪定,秋期剪定,冬期剪定,b,夏期剪定は生長期の樹木の容姿を整える美観剪定である。,造園管理,標準
294,造園,2018,防災公園を計画する場合、主として外周部に設定するゾーンとして、正しいものを選びなさい。,避難広場ゾーン,防災関連施設ゾーン,防火樹林帯ゾーン,救援活動対応ゾーン,c,防火樹林帯ゾーンは延焼防止のため防災公園の外周部に設定される。,防災公園計画,標準
295,造園,2018,エコロード（生き物にやさしい道づくり）で用いられる用語で、「動物用のオーバーブリッジ」を意味するものとして、正しいものを選びなさい。,コリドー,ロード・キル,エコスタック,エコダクト,d,エコダクトは動物が道路を安全に横断するためのオーバーブリッジを指す。,生態系保全,標準
296,造園,2018,アブラムシやカイガラムシなどの排泄物や分泌物を栄養として繁殖する菌によって発生する病気として、正しいものを選びなさい。,スス病,モンパ病,タンソ病,テングス病,a,スス病はアブラムシやカイガラムシの分泌物を栄養とする菌によって発生する。,植物病理,標準
297,造園,2018,北海道札幌市にあるモエレ沼公園の構想に関わった人物として、正しいものを選びなさい。,本多静六,イサム・ノグチ,ローレンス・ハルプリン,重森三玲,b,イサム・ノグチがモエレ沼公園の基本設計を手がけた。,造園史,標準
298,造園,2018,10ランクに区分される植生自然度のうち、「植生自然度6」に該当する区分基準として、正しいものを選びなさい。,ササ群落、ススキ群落等の背丈の高い草原,常緑針葉樹、落葉針葉樹、常緑広葉樹等の植林地,クリーミズナラ群落、クヌギーコナラ群落等、一般には二次林と呼ばれる代償植生地区,ブナ・ミズナラ再生林、シイ・カシ萌芽林等、代償植生であっても、特に自然植生に近い地区,c,植生自然度6は二次林（代償植生）を表す。,植生学,標準
299,造園,2018,「都市の低炭素化の促進に関する法律」に基づく「低炭素まちづくり計画」に関連する内容として、誤っているものを選びなさい。,病院・福祉施設、共同住宅等の集約整備,歩道・自転車道の整備やバリアフリー化による歩いて暮らせるまちづくり,民間等による分散型駐車施設の整備,NPO等による緑地の保全及び緑化の推進,c,低炭素まちづくりでは駐車施設の集約化が推進されるべきで、分散型駐車施設の整備は適さない。,都市の低炭素化の促進に関する法律,標準
300,造園,2018,「都市公園における遊具の安全性確保に関する指針」における遊具の構造についての安全対策に関する記述として、誤っているものを選びなさい。,可動部との衝突対策として、可動部との衝突による衝撃を緩和する。,落下対策として、登れないように足がかりをつくらない。,つまずかないように、危険対策として基礎部分は垂直に立ち上げて存在を明確にする。,救助対策として、救助できるようにするため内部に大人が入れるようにする。,c,基礎部分は垂直に立ち上げるのではなく、つまずき防止のため適切にテーパーをつけるか埋設する。,遊具安全指針,標準
301,造園,2018,長谷川式土壌貫入計による植栽基盤の計測結果において、植物が正常に生育するうえで望ましい土壌硬度に該当するS値として、正しいものを選びなさい。,S値1.0cm/drop,S値3.0cm/drop,S値10.0cm/drop,S値20.0cm/drop,c,植物の正常な生育に適した土壌硬度はS値10.0cm/drop程度である。,土壌物理,標準
302,森林土木,2018,我が国の木材需要、国内生産量に関する記述として、誤っているものを選びなさい。,国産材の地域別生産量をみると、平成27年は多い順に、東北、九州、北海道となっている。,平成27年の国産材生産量の樹種別割合の多い順は、スギ、ヒノキ、カラマツ、広葉樹となっている。,主要樹種の用途については、スギ、カラマツは製材用と合板用、ヒノキは製材用、広葉樹は木材チップ用が多くなっている。,近年では、木材需要の拡大等を背景に、木材自給率は平成27年まで5年連続で上昇し、平成26年には26年ぶりに40％台に回復した。,d,平成27年に木材自給率は33.2％で40％台には達していない。平成29年に36.2％となった。,森林・林業白書,標準
303,森林土木,2018,林業の用語または現状に関する記述として、正しいものを選びなさい。,齢級とは、林齢を5年の幅で括った単位。苗木を植栽した年を0年生とし、0～5年生を1齢級、6～10年生を2齢級と数える。,CLTとは、一定の寸法に加工されたひき板（ラミナ）を繊維方向が斜交するように積層接着した木材製品である。,広葉樹は、一般にスギやヒノキ等と比較して単位面積当たりの成長量が小さい。,我が国では、スギ、ヒノキ等の人工林のうち、約5割の面積が10齢級以上の高齢級に達しており、間伐が可能となりつつある。,b,CLT（Cross Laminated Timber）は繊維方向を直交させて積層接着した木材製品である。,木材工学,標準
304,森林土木,2018,森林の伐採に関する記述として、正しいものを選びなさい。,伐期とは、林木が生産目的を完全に満たした状態に達した時期のことである。,主伐は、林木を収穫するための伐採であり、主伐の方法には間伐と択伐がある。,択伐は、伐採区域の森林を構成する立木の一部を適切な比率で伐採するもので、単木的に伐採することもあれば、全面的に伐採することもある。,間伐は、育成の対象となる樹木の生育を妨げる他の樹木を刈り払う作業である。一般に除伐後から、主伐までの間に育成目的に応じて間断的に実施する。,a,伐期は林木が生産目的を完全に満たした状態に達した時期を指す。,森林施業,標準
305,森林土木,2018,森林施業の作業システムに関する記述として、正しいものを選びなさい。,作業システムは、集材機やハーベスタを使用する架線系とウインチの直曳きやグラップル等による車両系とに大別される。,架線系は、急傾斜地などの路網密度が限られる作業地や、架線の架設・撤去の手間を考慮しても車両系よりも高い効率を得られるような条件の作業地で採用される。,車両系は比較的低い路網密度に適しており、使用する機械と人の組み合わせにより、多くのバラエティが考えられる。,作業システムは、林地傾斜と伐採樹種に密接に関連し、林地傾斜（緩傾斜地、中傾斜地、急傾斜地、急峻地）に応じた標準的な作業システムが整理されている。,b,架線系は急傾斜地など路網密度が限られる作業地で採用される。,森林施業,標準
306,森林土木,2018,保安林に関する記述として、誤っているものを選びなさい。,保安林の指定に伴って、森林所有者等が履行すべき指定施業要件の内容は、立木の伐採方法及び限度、伐採後の植栽の方法、期間及び樹種であり、政令で定める基準に準拠して定められる。,保安林の適切な保全を図るため、保安林内において立木竹の伐採、土地の形質変更等の行為を行う場合には、あらかじめ農林水産大臣の許可が必要である。,保安施設地区の指定有効期間（原則として7年以内）の満了のときに森林であるものは、既に保安林になっているものを除き、保安林に転換される。,保安林以外の民有林を対象とする林地開発許可制度では、森林において一定規模を超える開発を行う場合には、都道府県知事の許可が必要とされている。,b,保安林内での行為は都道府県知事の許可が必要。農林水産大臣ではない。,森林法,標準
307,森林土木,2018,林道の種類及び区分に関する記述として、正しいものを選びなさい。,林道の種類は、自動車道と軽車道、作業道の3種類に分類される。,自動車道1級とは、国道のみと連絡する幹線をいう。,自動車道2級は、自動車道1級および自動車道3級以外のものをいう。,軽車道は、車道幅員1.8m以上3.0m未満のもので軽自動車の通行できるものをいう。,a,林道は自動車道、軽車道、作業道の3種類に分類される。,林道規程,標準
308,森林土木,2018,林道の幾何構造に関する記述として、正しいものを選びなさい。,林道規程では、安全かつ円滑に通行できる設計車両として、自動車道1級及び2級が普通自動車、3級が小型自動車となっている。,小型自動車には大型の乗用自動車が、普通自動車にはトラック類が想定され、その諸元は林道規程に示されているが、通常の自動車より小さい。,設計速度は、設計車両が安全でしかも快適に走行できる最低速度であるが、曲線部、縦断勾配などの幾何構造に大きな影響を与えるものである。,林道規程による設計速度は時速30～60km/hであり、比較的低速であることは林道の特質上やむを得ないことである。,a,林道規程では自動車道1級・2級が普通自動車、3級が小型自動車を設計車両とする。,林道規程,標準
309,森林土木,2018,林道の縦断勾配に関する記述として、正しいものを選びなさい。,林道の縦断勾配は、林地へのアクセス確保、土工量及び構造物等の縮減を勘案し、地形に順応した一律勾配を積極的に採用する必要がある。,縦断勾配の変更は作設後でも比較的容易となっている。,縦断勾配変移点間の距離は、20mまたは縦断曲線長を最大とする。,山岳地での林道は、勾配は避けることができず、建設費用の面では急勾配の方が距離が短くなり有利である。,d,山岳地では急勾配の方が距離は短くなり建設費用の面では有利である。,林道設計,標準
310,森林土木,2018,林道の土工横断面に関する記述として、誤っているものを選びなさい。,林道の土工横断面の形状は通常、横滑り防止の目的から横断勾配を設ける。,曲線部を自動車が通過する場合は、遠心力によって外側に押し出されようとする力が働くことから、安全かつ快適に走行するために横断面全体に片勾配をつける。,縦断勾配と片勾配を合成した勾配を合成勾配という。,急な縦断勾配と片勾配が組み合わさった場合には、路面により急な合成勾配が生じ、運転の危険性増加、積み荷の片寄り、曲線抵抗による車両抵抗の増大などの不都合が生じてくる。,a,林道の土工横断面は通常、排水を目的として横断勾配を設ける。横滑り防止が主目的ではない。,林道設計,標準
311,森林土木,2018,林道の排水施設に関する記述として、誤っているものを選びなさい。,路面における降雨等の地表水は、横断溝等の排水施設を適切に配置し、分散排水を行うものとする。,排水施設の通水断面積の算定に用いる安全率は、流量計算する側溝、開きょの場合は1.2以上、流木除け工または土砂止め工等の施設を設ける場合は1.5～2.0を標準として適用する。,側溝の種類選定では、侵食や洗掘等のおそれのない箇所、舗装や路面安定処理の計画がない区間は、素掘りの側溝とする。,横断溝の設置間隔は、砂利道においては50～100mに1箇所程度を目安にする等、路面の状態等に応じて、必要な間隔で設置する。,c,侵食や洗掘等のおそれがない箇所でも、舗装や路面安定処理の計画がない区間では構造物による側溝とする必要がある。,林道設計,標準
312,森林土木,2018,林道の施工に関する記述として、正しいものを選びなさい。,林道工事で生じる余剰土砂（残土）の処理場は、地山が緩傾斜な箇所、軟らかい地盤で湧水の無い箇所、運搬時間の短い箇所等に造成する。,盛土と基礎地盤の結合を良くし、盛土の滑動を防止する方法として行う段切りの大きさは、基礎地盤が普通土の場合は最小幅2m、最小高1mが目安とされている。,土量の変化率L（ほぐした土量／地山の土量）は、土石の運搬計画を立てるときに用いられる。また、土量の変化率C（締固め後の土量／地山の土量）は、土量の配分計画に必要である。,林道工事における盛土の締固めは、盛土材料をブルドーザなどで50cm～1mの水平層状にまき出し、均一に転圧して仕上げなければならない最も重要な作業である。,c,土量変化率Lは運搬計画、土量変化率Cは土量配分計画に用いられる。,林道施工,標準
313,森林土木,2018,林道の横断勾配に関する記述として、誤っているものを選びなさい。,林道規程では曲線部の片勾配を附する区間を除き、砂利道では8％以下、舗装道路では1.5％以上2.0％以下の横断勾配を附するものとされる。,林道の横断勾配の形状は、屋根型直線形状を標準とする。,林道の利用形態が、もっぱら森林施業の実施である場合は、横断勾配を附さないことができる。,林道の利用形態が、もっぱら森林施業の実施であって、かつ自動車道の区分が3級の場合には、川側に片勾配を附することができる。,a,砂利道の横断勾配は3～8％である。8％以下ではない。,林道規程,標準
314,森林土木,2018,「林業専用道作設指針」の記述として、誤っているものを選びなさい。,設計速度は、時速15kmとする。,盛土のり面勾配は、工事の施工性、経済性等に留意しつつ、盛土基礎地盤、盛土材料等より判断するものとし、1割2分を標準とする。,曲線半径は、原則として普通自動車の諸元に示す最小回転半径の12m以上とする。,視距は、5m以上とする。,d,林業専用道の視距は15m以上とする。5mでは不十分である。,林業専用道作設指針,標準
315,森林土木,2018,「森林作業道作設指針」の記述として、誤っているものを選びなさい。,縦断勾配は、集材作業を行う車両が、木材を積載し安全に上り走行・下り走行ができることを基本として計画する。,木材積載時の下り走行におけるブレーキの故障や、雨天や凍結時のスリップによる転落事故を防止するため、カーブの山側を低くすることは避ける。,盛土の土量が不足する場合は、安易に切土を高くして山側から谷側への横方向での土量調整を行って補うのではなく、当該盛土の前後の路床高の調整など縦方向での土量調整を検討することも必要である。,森林作業道は特定の林業者等が森林施業専用に利用する施設であるため、施設管理者はゲートの設置・施錠等により、必要に応じて一般の車両の進入を禁止するなど適正に管理するよう努める。,b,カーブでは谷側を低くして山側を高くする（山側への片勾配）のが原則。山側を低くするのは危険である。,森林作業道作設指針,標準
316,森林土木,2018,路体の維持管理に関する記述として、誤っているものを選びなさい。,盛土の締固め不足、地山との接合部の不整合は、路側へテンションクラックを発生させ、路体の支持力不足を引き起こし、路体の崩壊につながる可能性が高い。,土砂・枝条などの流下物による排水施設の埋没は、越流による林道の被害を引き起こすので、梅雨、台風など集中性のある降雨前に点検、排除する体制が必要である。,路面の凹凸発生現象のうち、ポットホールの発生位置は急勾配路面で、粒径配合不良の箇所であり、コルゲーションは緩勾配路面で、ランダムな位置に起こる。,木材生産に伴う末木・枝条の流出を防ぐ方法は、暗渠上側にスリットタイプの構造物を設置して捕捉することによって行われる。,c,ポットホールは緩勾配路面のランダムな位置に、コルゲーションは急勾配路面で粒径配合不良の箇所に発生する。,林道維持管理,標準
317,森林土木,2018,森林の蒸発散に関する記述として、誤っているものを選びなさい。,我が国のような湿潤地域では大まかにいって降水量の約半分は蒸発散量となる。,森林からの蒸散と遮断蒸発は樹冠の葉面で生じるが、葉面が乾いているとき樹木からは蒸散がなされる。,遮断蒸発は葉面上の自由水面からの蒸発で、蒸散とはかなり現象が異なる。,林床面蒸発は林床の地表からの蒸発で、林内のエネルギー環境に対応して起こるが、閉鎖した森林では他に比べてその占める割合は大きい。,d,閉鎖した森林では林床面蒸発の占める割合は小さい。樹冠による遮蔽効果があるため。,森林水文学,標準
318,森林土木,2018,土石流地形に関する記述として、誤っているものを選びなさい。,土石流堆は、一般的に先端が盛り上がり、後方に尾を引いたような細長い堤防状の高まりである。,土石流堆は、必然的に先端から下刻され段丘化することがある。,土石流堆の構成物質は、先端ほど粗粒な径数m以下の大小の角礫ないし亜角礫であり、それらが無層理で累重している。,谷口から低地に向かって何回も土石流が流出すると谷口に同心円的な等高線で示される扇状地状の沖積錐が形成される。,b,土石流堆は必然的に段丘化するわけではない。条件によって段丘化することがある。,地形学,標準
319,森林土木,2018,侵食輪廻に関する記述として、誤っているものを選びなさい。,幼年期は準平原の侵食の初期の状態を示し、先行谷が形成されていて、やがて原面の最大傾斜方向に必従谷が発達する。,壮年期はV字谷の発達により開析された険しい高山と、山麓に発達した崖錐を示す。,老年期は、山稜は丸味を帯び、開析扇状地や段丘の発達が見られる。,終末期の地形は準平原と呼ばれる、低平な地形が形成される。,b,壮年期は険しい高山と山麓の崖錐ではなく、V字谷の発達と急峻な地形が特徴である。,地形学,標準
320,森林土木,2018,地形計測に関する記述として、誤っているものを選びなさい。,GPS測量は、地上間での見通し確保は不要で、山越えの基線測定も短時間で計測でき、測量作業の省力化が図られて精度も高い。,航空レーザー測量は、レーザー測距機をヘリコプター等に搭載し、機械の位置、高さをGPSにより計測すると同時に、レーザーを地表面に走査させて詳細な図形を作成する方法である。,数値標高モデルは、標高に関する地形情報でありラスターデータであるためにコンピューターを利用して容易に大量のデータを処理することができる。,地理情報システムは、位置に関する情報を持ったデータを総合的に管理・加工し、視覚的に表現し、高度な分析や迅速な判断を可能にする技術である。,a,GPS測量では衛星との見通し確保が必要である。地上間での見通しは不要だが、衛星との見通しは必須。,測量学,標準
321,森林土木,2018,地質と崩壊等に関する記述として、誤っているものを選びなさい。,中古生層が分布する地帯における崩壊の頻度は一般に低いとされているが、侵食、堆積作用により、崩積土、崖錐が厚く堆積した地帯では、崩壊の頻度が高まる傾向が見られる。,花崗岩類が分布する地帯は、山腹崩壊を発生し易いが崩壊深は一般に深い。,火山噴出物が分布する地帯では、山腹の中腹以上でかつ土層の比較的浅いところや渓岸侵食に伴う小面積の崩壊が多発する。,第三紀層が分布する地帯は、一般に表土の浅いところに小崩壊が多発する傾向にある。,b,花崗岩類が分布する地帯では山腹崩壊は発生しやすいが、崩壊深は一般に浅い。深層崩壊は少ない。,地質学,標準
322,森林土木,2018,表層崩壊と森林に関する記述として、誤っているものを選びなさい。,大規模皆伐は表層崩壊を頻発させる。,人工一斉林は20年生までは表層崩壊が生じやすく、林齢が高くなるほど表層崩壊は減る。,人工林は天然林より表層崩壊は少ない。,人工壮齢林では天然林と同程度の崩壊率である。,c,人工林は天然林より表層崩壊が多い傾向にある。根系の発達や林分構造の違いによる。,森林土壌学,標準
